function, G, width, depth, run, loss, mse, l2
f1, 5, 64, 3, 4, 2.5962859581341036e-05, 4.17672481489717e-06, 0.006075096316635609
f1, 5, 64, 3, 5, 1.0023018148785923e-06, 9.569580470270012e-07, 0.003072890918701887
f1, 5, 2, 4, 1, 0.0012916999403387308, 0.0016241696430370212, 0.11181440204381943
f1, 5, 2, 4, 2, 3.0488694392261095e-05, 3.784580621868372e-05, 0.018408743664622307
f1, 5, 2, 4, 3, 0.0011577692348510027, 0.0012688946444541216, 0.12298591434955597
f1, 5, 2, 4, 4, 4.361938772490248e-05, 3.5917550121666864e-05, 0.018946418538689613
f1, 5, 2, 4, 5, 0.000131148291984573, 0.00012243168021086603, 0.03540431708097458
f1, 5, 4, 4, 1, 1.276428247365402e-05, 1.5128645827644505e-05, 0.011720510199666023
f1, 5, 4, 4, 2, 1.659104964346625e-05, 1.7725988072925247e-05, 0.012610587291419506
f1, 5, 4, 4, 3, 2.0146946553722955e-05, 2.3307253286475316e-05, 0.014368729665875435
f1, 5, 4, 4, 4, 5.511948256753385e-05, 5.184799010748975e-05, 0.022422263398766518
f1, 5, 4, 4, 5, 2.7358526494936086e-05, 2.9397871912806295e-05, 0.016464030370116234
f1, 5, 8, 4, 1, 8.811754014459439e-06, 9.510295058134943e-06, 0.009359299205243587
f1, 5, 8, 4, 2, 1.1531022209965158e-05, 1.0164200830331538e-05, 0.009723749943077564
f1, 5, 8, 4, 3, 5.852978119946783e-06, 6.864379884063965e-06, 0.008145625703036785
f1, 5, 8, 4, 4, 8.350641110155266e-06, 1.1570980859687552e-05, 0.010445255786180496
f1, 5, 8, 4, 5, 7.652112799405586e-06, 8.918716957850847e-06, 0.00879170186817646
f1, 5, 16, 4, 1, 1.348855766991619e-05, 2.0117209714953788e-05, 0.013014823198318481
f1, 5, 16, 4, 2, 2.2689196157443803e-06, 2.3921486445033224e-06, 0.004633398726582527
f1, 5, 16, 4, 3, 3.1518736705038464e-06, 2.857777190001798e-06, 0.005052945110946894
f1, 5, 16, 4, 4, 5.990999852656387e-06, 8.223318218369968e-06, 0.008775564841926098
f1, 5, 16, 4, 5, 2.7669352675729897e-06, 2.658878202055348e-06, 0.0049619851633906364
f1, 5, 32, 4, 1, 1.0296552090949262e-06, 1.1301727909085457e-06, 0.0032417834736406803
f1, 5, 32, 4, 2, 2.539954721214599e-06, 2.6825996428669896e-06, 0.004924522712826729
f1, 5, 32, 4, 3, 1.7711320197122404e-06, 1.9952324237237917e-06, 0.004214785061776638
f1, 5, 32, 4, 4, 0.0003538253949955106, 0.0006617819308303297, 0.07563216239213943
f1, 5, 32, 4, 5, 2.8067688617738895e-06, 2.689327629923355e-06, 0.004987351130694151
f1, 5, 64, 4, 1, 2.453059323670459e-06, 2.9528155209845863e-06, 0.005068861413747072
f1, 5, 64, 4, 2, 2.18765921999875e-06, 2.0957054402970243e-06, 0.004277070984244347
f1, 5, 64, 4, 3, 7.242561696330085e-05, 0.0004008843970950693, 0.05873723328113556
f1, 5, 64, 4, 4, 4.250251095072599e-06, 3.235853455407778e-06, 0.00535906245931983
f1, 5, 64, 4, 5, 1.5602465737174498e-06, 1.3864269021723885e-06, 0.0035874301102012396
f1, 10, 2, 1, 1, 6.638120248680934e-05, 6.767363083781675e-05, 0.02457132376730442
f1, 10, 2, 1, 2, 0.00024014349037315696, 0.0002739226911216974, 0.04702525585889816
f1, 10, 2, 1, 3, 0.0001171847980003804, 0.00011541793355718255, 0.03222446143627167
f1, 10, 2, 1, 4, 0.0024344041012227535, 0.0024887495674192905, 0.15133433043956757
f1, 10, 2, 1, 5, 0.0027205441147089005, 0.0029662661254405975, 0.15653032064437866
f1, 10, 4, 1, 1, 1.5617053577443585e-05, 1.8054481188300997e-05, 0.012721256352961063
f1, 10, 4, 1, 2, 7.723032467765734e-06, 9.618232979846653e-06, 0.008909803815186024
f1, 10, 4, 1, 3, 2.308287912455853e-05, 2.2895936126587912e-05, 0.01499652024358511
f1, 10, 4, 1, 4, 2.9505416023312137e-05, 2.841250716301147e-05, 0.0167003832757473
f1, 10, 4, 1, 5, 1.1829640243377071e-05, 1.659814552112948e-05, 0.01140175573527813
f1, 10, 8, 1, 1, 4.608088147506351e-06, 4.918583726976067e-06, 0.006782425567507744
f1, 10, 8, 1, 2, 1.421373599441722e-05, 1.6230564142460935e-05, 0.011817139573395252
f1, 10, 8, 1, 3, 8.856542081048246e-06, 1.0027704774984159e-05, 0.009911634027957916
f1, 10, 8, 1, 4, 1.1345979146426544e-05, 1.2836411769967526e-05, 0.010980740189552307
f1, 10, 8, 1, 5, 1.992621946556028e-05, 2.2358279238687828e-05, 0.01380111463367939
f1, 10, 16, 1, 1, 3.962708888138877e-06, 4.493677352002123e-06, 0.006390135735273361
f1, 10, 16, 1, 2, 7.294474016816821e-06, 7.934425411804114e-06, 0.008460409007966518
f1, 10, 16, 1, 3, 4.292936409910908e-06, 5.08930861542467e-06, 0.006423224229365587
f1, 10, 16, 1, 4, 3.0155542845022865e-06, 3.246660298827919e-06, 0.005461803171783686
f1, 10, 16, 1, 5, 4.293089205020806e-06, 4.495293978834525e-06, 0.006335180718451738
f1, 10, 32, 1, 1, 3.1457107070309576e-06, 3.2951159028016264e-06, 0.005472718272358179
f1, 10, 32, 1, 2, 9.03333557289443e-07, 1.0026483323599678e-06, 0.0031098388135433197
f1, 10, 32, 1, 3, 1.405889747729816e-06, 1.5277263401003438e-06, 0.003759277518838644
f1, 10, 32, 1, 4, 1.6151662975971703e-06, 2.069077936539543e-06, 0.004095606040209532
f1, 10, 32, 1, 5, 2.2800788883614587e-06, 2.7126054646942066e-06, 0.0047580101527273655
f1, 10, 64, 1, 1, 3.918960373994196e-07, 4.232907144796627e-07, 0.002014487748965621
f1, 10, 64, 1, 2, 8.306590189022245e-07, 9.954683264368214e-07, 0.002838883548974991
f1, 10, 64, 1, 3, 4.551915537831519e-07, 5.199349288886879e-07, 0.0021946928463876247
f1, 10, 64, 1, 4, 9.303121260018088e-06, 1.1048990018025506e-05, 0.009758826345205307
f1, 10, 64, 1, 5, 1.0663857210602146e-06, 1.1254982155151083e-06, 0.00323620717972517
f1, 10, 2, 2, 1, 0.001445367350243032, 0.0016583411488682032, 0.13688859343528748
f1, 10, 2, 2, 2, 0.002074803691357374, 0.00214359606616199, 0.1458846479654312
f1, 10, 2, 2, 3, 1.3768926692137029e-05, 1.593642264197115e-05, 0.011655361391603947
f1, 10, 2, 2, 4, 0.0023403745144605637, 0.0025671329349279404, 0.1504824310541153
f1, 10, 2, 2, 5, 5.339099880075082e-05, 6.260830559767783e-05, 0.022370649501681328
f1, 10, 4, 2, 1, 9.948127626557834e-06, 1.2223830708535388e-05, 0.010384699329733849
f1, 10, 4, 2, 2, 4.934532626066357e-06, 5.39670736543485e-06, 0.007161907851696014
f1, 10, 4, 2, 3, 1.308469109062571e-05, 1.4389243006007746e-05, 0.011446848511695862
f1, 10, 4, 2, 4, 8.929030627768952e-06, 9.840345228440128e-06, 0.009314320981502533
f1, 10, 4, 2, 5, 9.325835890194867e-06, 1.077358319889754e-05, 0.009878460317850113
f1, 10, 8, 2, 1, 5.339440576790366e-06, 6.0765664784412365e-06, 0.007963010109961033
f1, 10, 8, 2, 2, 2.992326926687383e-06, 3.5359660159883788e-06, 0.005679678171873093
f1, 10, 8, 2, 3, 3.4552463148429524e-06, 3.958773959311657e-06, 0.006054786499589682
f1, 10, 8, 2, 4, 6.005176601320272e-06, 5.80957748752553e-06, 0.007826775312423706
f1, 10, 8, 2, 5, 7.042219749564538e-06, 7.1169520197145175e-06, 0.00824627187103033
f1, 10, 16, 2, 1, 1.6163120335477288e-06, 1.6204410258069402e-06, 0.004016228951513767
f1, 10, 16, 2, 2, 2.8328549888101406e-06, 3.0143594358378323e-06, 0.00528455525636673
f1, 10, 16, 2, 3, 2.1475307221408e-06, 2.2942779196455376e-06, 0.004627136047929525
f1, 10, 16, 2, 4, 3.3017695386661217e-06, 3.1010624752525473e-06, 0.0052658626809716225
f1, 10, 16, 2, 5, 3.5378895972826285e-06, 3.3173905649164226e-06, 0.005701841786503792
f1, 10, 32, 2, 1, 1.5333013152485364e-06, 1.5423574950546026e-06, 0.003795924596488476
f1, 10, 32, 2, 2, 1.2618619393833796e-06, 1.576158638272318e-06, 0.003638663562014699
f1, 10, 32, 2, 3, 0.00029832799918949604, 0.0003805548476520926, 0.057645782828330994
f1, 10, 32, 2, 4, 1.1696715773723554e-06, 1.3790396451440756e-06, 0.0034305721055716276
f1, 10, 32, 2, 5, 2.150519776478177e-06, 2.9651682780240662e-06, 0.005116656888276339
f1, 10, 64, 2, 1, 1.7419470168533735e-06, 2.210768343502423e-06, 0.004376392811536789
f1, 10, 64, 2, 2, 9.966022389562568e-07, 9.766783932718681e-07, 0.0031244687270373106
f1, 10, 64, 2, 3, 6.464841590059223e-06, 7.133956842153566e-06, 0.007975488901138306
f1, 10, 64, 2, 4, 1.5152550076891202e-06, 1.5520436136284843e-06, 0.003810017602518201
f1, 10, 64, 2, 5, 1.2969604767931742e-06, 1.4402002079805243e-06, 0.0035520028322935104
f1, 10, 2, 3, 1, 2.6171683202846907e-05, 3.0296712793642655e-05, 0.016167791560292244
f1, 10, 2, 3, 2, 6.912985554663464e-05, 8.263470226665959e-05, 0.026771919801831245
f1, 10, 2, 3, 3, 4.448955223779194e-06, 6.656834102614084e-06, 0.008071819320321083
f1, 10, 2, 3, 4, 0.0013547086855396628, 0.0014072381891310215, 0.11610391736030579
f1, 10, 2, 3, 5, 1.1348954103596043e-05, 1.4300951988843735e-05, 0.010854264721274376
f1, 10, 4, 3, 1, 1.6552850865991786e-05, 1.6255016817012802e-05, 0.011822374537587166
f1, 10, 4, 3, 2, 5.598226834990783e-06, 6.569676770595834e-06, 0.007546515204012394
f1, 10, 4, 3, 3, 5.133970716997283e-06, 5.599090400210116e-06, 0.007182825822383165
f1, 10, 4, 3, 4, 6.061500243959017e-06, 8.328272997459862e-06, 0.008355382829904556
f1, 10, 4, 3, 5, 7.51332527215709e-06, 8.572362276026979e-06, 0.008795374073088169
f1, 10, 8, 3, 1, 5.803120529890293e-06, 6.394225238182116e-06, 0.007794921286404133
f1, 10, 8, 3, 2, 3.0407240956265014e-06, 3.614736215240555e-06, 0.005536396987736225
f1, 10, 8, 3, 3, 2.6541327315499075e-05, 6.623614353884477e-06, 0.007577475160360336
f1, 10, 8, 3, 4, 7.646365702385083e-06, 8.215489287977107e-06, 0.008254551328718662
f1, 10, 8, 3, 5, 5.31331579622929e-06, 6.303966983978171e-06, 0.00744262058287859
f1, 10, 16, 3, 1, 1.7568215753271943e-06, 1.76283799646626e-06, 0.004137871321290731
f1, 10, 16, 3, 2, 2.188804273828282e-06, 2.1600001218757825e-06, 0.004426380153745413
f1, 10, 16, 3, 3, 3.4685317586991005e-06, 5.760772182838991e-06, 0.007248321548104286
f1, 10, 16, 3, 4, 2.921545501521905e-06, 3.3433236694691004e-06, 0.005367262288928032
f1, 10, 16, 3, 5, 2.5690882466733456e-05, 2.3572221834911034e-05, 0.014418446458876133
f1, 10, 32, 3, 1, 2.068144340228173e-06, 1.8802110162141616e-06, 0.004173009190708399
f1, 10, 32, 3, 2, 1.3398213241089252e-06, 1.50314826896647e-06, 0.003668826073408127
f1, 10, 32, 3, 3, 1.6356078731405432e-06, 1.8164748780691298e-06, 0.0040413434617221355
f1, 10, 32, 3, 4, 1.6035801309044473e-06, 1.6385312164857169e-06, 0.003949874546378851
f1, 10, 32, 3, 5, 1.4598273310184595e-06, 1.415298470419657e-06, 0.0037058908492326736
f1, 10, 64, 3, 1, 1.465043897042051e-05, 1.9325736502651125e-05, 0.012976699508726597
f1, 10, 64, 3, 2, 3.4287920698261587e-06, 4.126874955545645e-06, 0.005997429136186838
f1, 10, 64, 3, 3, 2.0720106476801448e-05, 2.1263729649945162e-05, 0.014104783535003662
f1, 10, 64, 3, 4, 8.752683129387151e-07, 8.885684223969292e-07, 0.00287960609421134
f1, 10, 64, 3, 5, 2.3665535991312936e-05, 3.42920066032093e-05, 0.017475571483373642
f1, 10, 2, 4, 1, 0.000677715812344104, 0.002013022545725107, 0.09718231111764908
f1, 10, 2, 4, 2, 3.0404200970224338e-06, 3.7516392694669776e-06, 0.005673428066074848
f1, 10, 2, 4, 3, 5.222621439315844e-06, 5.5520022215205245e-06, 0.007153747137635946
f1, 10, 2, 4, 4, 0.0008187919156625867, 0.000905848981346935, 0.0918661579489708
f1, 10, 2, 4, 5, 8.95211906026816e-06, 9.652210792410187e-06, 0.009300516918301582
f1, 10, 4, 4, 1, 1.5406729289679788e-05, 2.312713877472561e-05, 0.013644389808177948
f1, 10, 4, 4, 2, 5.666518518410157e-06, 7.955028195283376e-06, 0.008217452093958855
f1, 10, 4, 4, 3, 1.3304458661878016e-05, 1.2527486433100421e-05, 0.011666219681501389
f1, 10, 4, 4, 4, 7.1928398028831e-06, 9.936225978890434e-06, 0.009344488382339478
f1, 10, 4, 4, 5, 7.605386144859949e-06, 1.3661708180734422e-05, 0.011077545583248138
f1, 10, 8, 4, 1, 9.143914212472737e-06, 8.460549906885717e-06, 0.008552600629627705
f1, 10, 8, 4, 2, 1.2458553101168945e-05, 1.1810083378804848e-05, 0.010329815559089184
f1, 10, 8, 4, 3, 3.405571305847843e-06, 4.100952537555713e-06, 0.00600407924503088
f1, 10, 8, 4, 4, 6.653602667938685e-06, 7.548045232397271e-06, 0.008122286759316921
f1, 10, 8, 4, 5, 1.0336801096855197e-05, 9.101484465645626e-06, 0.008499270305037498
f1, 10, 16, 4, 1, 4.5726214011665434e-05, 2.4024675440159626e-05, 0.014730339869856834
f1, 10, 16, 4, 2, 0.00013633156777359545, 0.00013894874427933246, 0.03487042337656021
f1, 10, 16, 4, 3, 1.821785554056987e-05, 2.07467583095422e-05, 0.013591842725872993
f1, 10, 16, 4, 4, 3.2130396903085057e-06, 3.019950327143306e-06, 0.0054773869924247265
f1, 10, 16, 4, 5, 1.4802513760514557e-05, 3.798657189690857e-06, 0.006081767845898867
f1, 10, 32, 4, 1, 1.9425594928179635e-06, 1.6806844769234885e-06, 0.004058485850691795
f1, 10, 32, 4, 2, 4.081394308741437e-06, 6.276622116274666e-06, 0.007409439422190189
f1, 10, 32, 4, 3, 1.5217507325360202e-06, 1.486185738031054e-06, 0.003760858438909054
f1, 10, 32, 4, 4, 1.551247009956569e-06, 1.7795348412619205e-06, 0.003988930955529213
f1, 10, 32, 4, 5, 4.130756133235991e-05, 1.8131386241293512e-05, 0.012731658294796944
f1, 10, 64, 4, 1, 1.01176019597915e-05, 9.676823538029566e-06, 0.009686896577477455
f1, 10, 64, 4, 2, 3.3550143143656896e-06, 3.481909743641154e-06, 0.005781612358987331
f1, 10, 64, 4, 3, 3.657492015918251e-06, 4.061946128786076e-06, 0.006255411077290773
f1, 10, 64, 4, 4, 3.0608232464146568e-06, 3.438893600105075e-06, 0.005271388217806816
f1, 10, 64, 4, 5, 5.904862064198824e-06, 6.05690001975745e-06, 0.007594901602715254
f1, 20, 2, 1, 1, 0.008542952127754688, 0.011743072420358658, 0.3061904013156891
f1, 20, 2, 1, 2, 0.007062959019094706, 0.007689774502068758, 0.28269803524017334
f1, 20, 2, 1, 3, 2.4849081455613486e-05, 2.9838580303476192e-05, 0.015675419941544533
f1, 20, 2, 1, 4, 0.0020147429313510656, 0.0011974088847637177, 0.13168571889400482
f1, 20, 2, 1, 5, 0.0060842507518827915, 0.007782521657645702, 0.24445147812366486
f1, 20, 4, 1, 1, 5.3459843911696225e-06, 6.143006430647802e-06, 0.007710147649049759
f1, 20, 4, 1, 2, 1.0025441952166148e-05, 1.13591922854539e-05, 0.010456575080752373
f1, 20, 4, 1, 3, 3.399799652470392e-06, 3.681077714645653e-06, 0.006098556332290173
f1, 20, 4, 1, 4, 5.58519059268292e-06, 6.412014499801444e-06, 0.007908491417765617
f1, 20, 4, 1, 5, 0.0012336213840171695, 0.001973462291061878, 0.12255829572677612
f1, 20, 8, 1, 1, 4.2349934119556565e-06, 6.869605840620352e-06, 0.007619474083185196
f1, 20, 8, 1, 2, 3.6459648526943056e-06, 4.3357508729968686e-06, 0.006369623355567455
f1, 20, 8, 1, 3, 1.369712435916881e-06, 2.3655131826672005e-06, 0.004354713950306177
f1, 20, 8, 1, 4, 2.6484133286430733e-06, 3.600134959924617e-06, 0.005446054041385651
f1, 20, 8, 1, 5, 1.731516363179253e-06, 2.3740212782286108e-06, 0.00445250840857625
f1, 20, 16, 1, 1, 1.2762798178300727e-06, 1.5740208709758008e-06, 0.0039047456812113523
f1, 20, 16, 1, 2, 1.1589715995796723e-06, 1.7249865322810365e-06, 0.003828303422778845
f1, 20, 16, 1, 3, 2.093666580549325e-06, 2.7703870273398934e-06, 0.004988349508494139
f1, 20, 16, 1, 4, 1.5147148815231049e-06, 1.930877488121041e-06, 0.004445074591785669
f1, 20, 16, 1, 5, 1.224797529175703e-06, 1.6380943179683527e-06, 0.003869090462103486
f1, 20, 32, 1, 1, 1.948905037352233e-06, 8.972729119705036e-07, 0.0028371233493089676
f1, 20, 32, 1, 2, 5.01481338233134e-07, 7.139302056202723e-07, 0.0025959748309105635
f1, 20, 32, 1, 3, 7.985512411323725e-07, 8.889057312444493e-07, 0.0028244273271411657
f1, 20, 32, 1, 4, 8.314212891491479e-07, 1.0852558034457616e-06, 0.0030953974928706884
f1, 20, 32, 1, 5, 4.4329746629045985e-07, 5.932126327934384e-07, 0.002330481307581067
f1, 20, 64, 1, 1, 5.892761123504897e-07, 7.97592974777217e-07, 0.002682854188606143
f1, 20, 64, 1, 2, 3.1131099831327447e-07, 4.874888190897764e-07, 0.002050367882475257
f1, 20, 64, 1, 3, 1.468543246119225e-06, 1.7522953612569836e-06, 0.003984926268458366
f1, 20, 64, 1, 4, 4.0996067696141836e-07, 4.992522235625074e-07, 0.002264047507196665
f1, 20, 64, 1, 5, 7.977750442478282e-07, 1.1052715080950293e-06, 0.003164151683449745
f1, 20, 2, 2, 1, 7.313271908060415e-06, 7.449744316545548e-06, 0.008329097181558609
f1, 20, 2, 2, 2, 0.00044044782407581806, 0.0013953042216598988, 0.09578056633472443
f1, 20, 2, 2, 3, 0.0004892271244898438, 0.0007394017302431166, 0.0816003754734993
f1, 20, 2, 2, 4, 0.0020500230602920055, 0.0038014177698642015, 0.2000722736120224
f1, 20, 2, 2, 5, 0.000568779360037297, 0.000979057396762073, 0.09065259248018265
f1, 20, 4, 2, 1, 1.8135643813366187e-06, 2.458402605043375e-06, 0.004669210873544216
f1, 20, 4, 2, 2, 3.174325001964462e-06, 4.6682725951541215e-06, 0.006165097001940012
f1, 20, 4, 2, 3, 1.946563088495168e-06, 2.5581512090866454e-06, 0.004897777456790209
f1, 20, 4, 2, 4, 2.250319539598422e-06, 2.804600171657512e-06, 0.005123975686728954
f1, 20, 4, 2, 5, 3.1950391985446913e-06, 4.263694336259505e-06, 0.006181398406624794
