function, G, width, depth, run, loss, mse, l2
f2, 5, 4, 3, 2, 0.00012317928485572338, 0.00018008566985372454, 0.005532019305974245
f2, 5, 4, 3, 3, 0.0002407774154562503, 0.00036456904490478337, 0.007433024700731039
f2, 5, 4, 3, 4, 0.00022086562239564955, 0.0005271325935609639, 0.007662807125598192
f2, 5, 4, 3, 5, 0.00015703855024185032, 0.00017086876323446631, 0.005857834592461586
f2, 5, 8, 3, 1, 3.6693971196655184e-05, 6.628265691688284e-05, 0.0032660774886608124
f2, 5, 8, 3, 2, 6.357058009598404e-05, 0.00011319756595185027, 0.004090029746294022
f2, 5, 8, 3, 3, 4.8892692575464025e-05, 7.166116120060906e-05, 0.0034654743503779173
f2, 5, 8, 3, 4, 7.047246617730707e-05, 0.0001529078872408718, 0.004359303507953882
f2, 5, 8, 3, 5, 6.290278543019667e-05, 8.860311208991334e-05, 0.0038833206053823233
f2, 5, 16, 3, 1, 1.87145469681127e-05, 2.5253106286982074e-05, 0.002098215278238058
f2, 5, 16, 3, 2, 3.895303962053731e-05, 6.222155207069591e-05, 0.003144629765301943
f2, 5, 16, 3, 3, 1.6116448023240082e-05, 1.5133230590436142e-05, 0.001836872659623623
f2, 5, 16, 3, 4, 1.814229108276777e-05, 2.6300869649276137e-05, 0.002165439771488309
f2, 5, 16, 3, 5, 3.23071944876574e-05, 5.301044802763499e-05, 0.0028558215126395226
f2, 5, 32, 3, 1, 0.0002195434644818306, 0.00020031291933264583, 0.006016223691403866
f2, 5, 32, 3, 2, 2.2076821551308967e-05, 4.594094934873283e-05, 0.002518306951969862
f2, 5, 32, 3, 3, 5.34682949364651e-05, 5.267679080134258e-05, 0.0026720098685473204
f2, 5, 32, 3, 4, 1.5166159755608533e-05, 3.15219622279983e-05, 0.0020871523302048445
f2, 5, 32, 3, 5, 1.7672933608992025e-05, 2.7447380489320494e-05, 0.0021055012475699186
f2, 5, 64, 3, 1, 2.619961196614895e-05, 3.9462753193220124e-05, 0.0025318448897451162
f2, 5, 64, 3, 2, 1.5607118257321417e-05, 2.399624827376101e-05, 0.0021454598754644394
f2, 5, 64, 3, 3, 3.5412173019722104e-05, 5.7215300330426544e-05, 0.0032425473909825087
f2, 5, 64, 3, 4, 1.8202599676442333e-05, 2.0117091480642557e-05, 0.0021536860149353743
f2, 5, 64, 3, 5, 8.547699690097943e-05, 6.84692568029277e-05, 0.003291076747700572
f2, 5, 2, 4, 1, 0.012206204235553741, 0.01886603981256485, 0.05010050907731056
f2, 5, 2, 4, 2, 0.00018421123968437314, 0.00027113777468912303, 0.006309820339083672
f2, 5, 2, 4, 3, 0.00015682876983191818, 0.00024681517970748246, 0.006252392660826445
f2, 5, 2, 4, 4, 0.004205318633466959, 0.007269848138093948, 0.029339320957660675
f2, 5, 2, 4, 5, 0.00029402622021734715, 0.0005903669516555965, 0.00852616410702467
f2, 5, 4, 4, 1, 0.000779701629653573, 0.001936450251378119, 0.013738272711634636
f2, 5, 4, 4, 2, 0.00012210388376843184, 0.00019251927733421326, 0.005456477403640747
f2, 5, 4, 4, 3, 0.00015554293349850923, 0.00017500195826869458, 0.005944322794675827
f2, 5, 4, 4, 4, 0.0002072893112199381, 0.00046629292774014175, 0.0072172861546278
f2, 5, 4, 4, 5, 7.778769213473424e-05, 0.00013708647747989744, 0.004456031136214733
f2, 5, 8, 4, 1, 0.0001497714692959562, 0.0003766993759199977, 0.006251206621527672
f2, 5, 8, 4, 2, 0.00016197095101233572, 0.00037659515510313213, 0.006791099905967712
f2, 5, 8, 4, 3, 6.291711906669661e-05, 7.242395804496482e-05, 0.0037813822273164988
f2, 5, 8, 4, 4, 7.450588600477204e-05, 0.00018939009169116616, 0.004858266096562147
f2, 5, 8, 4, 5, 6.468888750532642e-05, 0.00011343577352818102, 0.004174811765551567
f2, 5, 16, 4, 1, 3.236354677937925e-05, 4.3241674575256184e-05, 0.002846516901627183
f2, 5, 16, 4, 2, 0.0003146811795886606, 0.0003334693319629878, 0.00813009962439537
f2, 5, 16, 4, 3, 2.398646392975934e-05, 2.750913699856028e-05, 0.0021965131163597107
f2, 5, 16, 4, 4, 3.014330650330521e-05, 3.682399619719945e-05, 0.0026439200155436993
f2, 5, 16, 4, 5, 3.1690189643995836e-05, 6.736133946105838e-05, 0.0030680568888783455
f2, 5, 32, 4, 1, 8.37665720609948e-05, 0.00013199089153204113, 0.004478152375668287
f2, 5, 32, 4, 2, 0.0001337652502115816, 0.00020768895046785474, 0.006287571974098682
f2, 5, 32, 4, 3, 2.1746107449871488e-05, 4.737414201372303e-05, 0.002489570528268814
f2, 5, 32, 4, 4, 5.2064362535020337e-05, 7.951597217470407e-05, 0.00359852472320199
f2, 5, 32, 4, 5, 3.536021176842041e-05, 4.802801413461566e-05, 0.0029657341074198484
f2, 5, 64, 4, 1, 6.318742089206353e-05, 7.062749500619248e-05, 0.0037674226332455873
f2, 5, 64, 4, 2, 0.0016681189881637692, 0.001192828407511115, 0.015851574018597603
f2, 5, 64, 4, 3, 0.000536908395588398, 0.0005663939518854022, 0.010554125532507896
f2, 5, 64, 4, 4, 0.00010572703467914835, 0.0002495746302884072, 0.006841875612735748
f2, 5, 64, 4, 5, 0.00037391591467894614, 0.0004946518456563354, 0.009726140648126602
f2, 10, 2, 1, 1, 0.009062746539711952, 0.011445977725088596, 0.04188283160328865
f2, 10, 2, 1, 2, 0.07746286690235138, 0.09321877360343933, 0.12860363721847534
f2, 10, 2, 1, 3, 0.0023961951956152916, 0.0027859783731400967, 0.021573498845100403
f2, 10, 2, 1, 4, 0.03469334542751312, 0.0440756231546402, 0.08487773686647415
f2, 10, 2, 1, 5, 0.0038957044016569853, 0.0067293159663677216, 0.02862577699124813
f2, 10, 4, 1, 1, 0.0015057859709486365, 0.0025088570546358824, 0.018173910677433014
f2, 10, 4, 1, 2, 0.0010903518414124846, 0.0013195849023759365, 0.01509023830294609
f2, 10, 4, 1, 3, 0.0013712658546864986, 0.0019712834618985653, 0.016984421759843826
f2, 10, 4, 1, 4, 0.0015711219748482108, 0.003080547321587801, 0.01919495314359665
f2, 10, 4, 1, 5, 0.001486805616877973, 0.0028104204684495926, 0.017892321571707726
f2, 10, 8, 1, 1, 0.00034103577490895987, 0.00047003617510199547, 0.008940588682889938
f2, 10, 8, 1, 2, 0.00048765784595161676, 0.0007854964933358133, 0.010536973364651203
f2, 10, 8, 1, 3, 0.0004589139425661415, 0.0005393048631958663, 0.009905305691063404
f2, 10, 8, 1, 4, 0.0004737295676022768, 0.0007137403008528054, 0.010720961727201939
f2, 10, 8, 1, 5, 0.0006783436401747167, 0.0011600556317716837, 0.012745372951030731
f2, 10, 16, 1, 1, 0.00020705506904050708, 0.00028712753555737436, 0.006957977078855038
f2, 10, 16, 1, 2, 0.00011045910650864244, 0.0001569274754729122, 0.005259376484900713
f2, 10, 16, 1, 3, 0.0003931927203666419, 0.000571988639421761, 0.009445772506296635
f2, 10, 16, 1, 4, 0.0002001043758355081, 0.0002203837502747774, 0.006513627711683512
f2, 10, 16, 1, 5, 0.00026203616289421916, 0.0003423450980335474, 0.007657089736312628
f2, 10, 32, 1, 1, 0.00014733058924321085, 0.00018947970238514245, 0.005815507844090462
f2, 10, 32, 1, 2, 0.00015010892821010202, 0.00016733494703657925, 0.005601515527814627
f2, 10, 32, 1, 3, 0.0001365379721391946, 0.00015703406825195998, 0.00563729228451848
f2, 10, 32, 1, 4, 9.468305506743491e-05, 0.00011568318586796522, 0.00474448362365365
f2, 10, 32, 1, 5, 0.00018187402747571468, 0.00020663351460825652, 0.0064269136637449265
f2, 10, 64, 1, 1, 8.393426105612889e-05, 0.00011348054249538109, 0.004330168943852186
f2, 10, 64, 1, 2, 9.579318430041894e-05, 0.0001277840492548421, 0.0047677350230515
f2, 10, 64, 1, 3, 6.629078416153789e-05, 7.940256909932941e-05, 0.003961433656513691
f2, 10, 64, 1, 4, 0.00010365132038714364, 0.00012846004392486066, 0.005191925447434187
f2, 10, 64, 1, 5, 8.544190495740622e-05, 9.848330228123814e-05, 0.004465465899556875
f2, 10, 2, 2, 1, 0.002277892082929611, 0.0044145165011286736, 0.021910112351179123
f2, 10, 2, 2, 2, 0.005292450077831745, 0.007617318071424961, 0.03506147861480713
f2, 10, 2, 2, 3, 0.0013700183480978012, 0.0021656248718500137, 0.01725197024643421
f2, 10, 2, 2, 4, 0.003838607342913747, 0.006992444861680269, 0.028234779834747314
f2, 10, 2, 2, 5, 0.0019739309791475534, 0.003917021211236715, 0.02080870047211647
f2, 10, 4, 2, 1, 0.0007201586849987507, 0.0010754003887996078, 0.012818551622331142
f2, 10, 4, 2, 2, 0.0004753089160658419, 0.000915271695703268, 0.011034038849174976
f2, 10, 4, 2, 3, 0.0010018320754170418, 0.0018437845865264535, 0.01501946710050106
f2, 10, 4, 2, 4, 0.00041537013021297753, 0.00041204807348549366, 0.009404169395565987
f2, 10, 4, 2, 5, 0.0009194520534947515, 0.0020668962970376015, 0.01451790053397417
f2, 10, 8, 2, 1, 0.0003766536246985197, 0.0007169976597651839, 0.009534386917948723
f2, 10, 8, 2, 2, 0.00034407214843668044, 0.0007613420602865517, 0.009372939355671406
f2, 10, 8, 2, 3, 0.0001895672467071563, 0.000259211054071784, 0.006711118388921022
f2, 10, 8, 2, 4, 0.000291591917630285, 0.0006063784821890295, 0.008690821938216686
f2, 10, 8, 2, 5, 0.00015631382120773196, 0.0002549139317125082, 0.006372269243001938
f2, 10, 16, 2, 1, 9.779883112059906e-05, 0.00014190259389579296, 0.004985857289284468
f2, 10, 16, 2, 2, 8.599316061008722e-05, 0.00011548240581760183, 0.005033683031797409
f2, 10, 16, 2, 3, 0.000101599027402699, 0.00016264164878521115, 0.005327125079929829
f2, 10, 16, 2, 4, 0.00013462541392073035, 0.00019350758520886302, 0.006133673246949911
f2, 10, 16, 2, 5, 0.00011159112182212994, 0.00014936744992155582, 0.005383315496146679
f2, 10, 32, 2, 1, 8.320750930579379e-05, 0.00016903197683859617, 0.005253697279840708
f2, 10, 32, 2, 2, 7.252983778016642e-05, 0.00013540849613491446, 0.004960153251886368
f2, 10, 32, 2, 3, 8.16252431832254e-05, 0.00011088222527178004, 0.005106281954795122
f2, 10, 32, 2, 4, 9.940139716491103e-05, 0.0001661086716922, 0.005836247932165861
f2, 10, 32, 2, 5, 0.00011439219815656543, 0.0002797499764710665, 0.006653218530118465
f2, 10, 64, 2, 1, 5.219492595642805e-05, 0.00017434809706173837, 0.006043442524969578
f2, 10, 64, 2, 2, 0.00011736740998458117, 0.0002768892445601523, 0.007719314191490412
f2, 10, 64, 2, 3, 4.9381083954358473e-05, 0.00021122288308106363, 0.006215981207787991
f2, 10, 64, 2, 4, 6.829971971455961e-05, 0.00027102205785922706, 0.007452929392457008
f2, 10, 64, 2, 5, 9.618271724320948e-05, 0.0003013105015270412, 0.007877704687416553
f2, 10, 2, 3, 1, 0.0016024282667785883, 0.0031926247756928205, 0.01858869381248951
f2, 10, 2, 3, 2, 0.002995214192196727, 0.005072672851383686, 0.025052940472960472
f2, 10, 2, 3, 3, 0.0002576203551143408, 0.00033914195955730975, 0.00774574326351285
f2, 10, 2, 3, 4, 0.0049061537720263, 0.008902858942747116, 0.031940437853336334
f2, 10, 2, 3, 5, 0.00032558655948378146, 0.0007275186944752932, 0.009053315967321396
f2, 10, 4, 3, 1, 0.00025539565831422806, 0.0002952738432213664, 0.00785115361213684
f2, 10, 4, 3, 2, 0.0001747257192619145, 0.0002103000006172806, 0.0063219075091183186
f2, 10, 4, 3, 3, 0.0027556661516427994, 0.006022204644978046, 0.026248671114444733
f2, 10, 4, 3, 4, 0.0002729984116740525, 0.00047124456614255905, 0.008919922634959221
f2, 10, 4, 3, 5, 0.0002287899114890024, 0.000418817246099934, 0.007517670281231403
f2, 10, 8, 3, 1, 0.00018098641885444522, 0.00024780325475148857, 0.006796773057430983
f2, 10, 8, 3, 2, 0.0003984833019785583, 0.0009023727034218609, 0.010134844109416008
f2, 10, 8, 3, 3, 0.00011939906107727438, 0.0002355122269364074, 0.0057469382882118225
f2, 10, 8, 3, 4, 0.00017663258768152446, 0.00025640081730671227, 0.006918820086866617
f2, 10, 8, 3, 5, 0.0001399586326442659, 0.00019956534379161894, 0.006084555294364691
f2, 10, 16, 3, 1, 8.693260315340012e-05, 0.00013038692122790962, 0.005295468494296074
f2, 10, 16, 3, 2, 8.734259608900174e-05, 0.0002041912666754797, 0.005991848651319742
f2, 10, 16, 3, 3, 0.0001416480226907879, 0.0003353422216605395, 0.00787676777690649
f2, 10, 16, 3, 4, 7.860474579501897e-05, 0.00020411721197888255, 0.005857006646692753
f2, 10, 16, 3, 5, 0.00018362083937972784, 0.00042508073966018856, 0.008841319009661674
f2, 10, 32, 3, 1, 9.07472858671099e-05, 0.0011573547963052988, 0.015684310346841812
f2, 10, 32, 3, 2, 9.611420682631433e-05, 0.0008752594003453851, 0.012458518147468567
f2, 10, 32, 3, 3, 8.147553307935596e-05, 0.0010914874728769064, 0.014131966978311539
f2, 10, 32, 3, 4, 0.00010463229409651831, 0.001438239007256925, 0.016122279688715935
f2, 10, 32, 3, 5, 0.00019761310250032693, 0.0016962488880380988, 0.01715148612856865
f2, 10, 64, 3, 1, 0.0002646768989507109, 0.016223592683672905, 0.05731436237692833
f2, 10, 64, 3, 2, 0.0003804517036769539, 0.023849114775657654, 0.06471775472164154
f2, 10, 64, 3, 3, 0.00023727280495222658, 0.01680944487452507, 0.05473344027996063
f2, 10, 64, 3, 4, 0.0002084537409245968, 0.021748492494225502, 0.06514490395784378
f2, 10, 64, 3, 5, 0.0005210205563344061, 0.01719013974070549, 0.0582074336707592
f2, 10, 2, 4, 1, 4.7796402213862166e-05, 6.209054117789492e-05, 0.003592341672629118
f2, 10, 2, 4, 2, 0.000834434584248811, 0.0017388128908351064, 0.013912209309637547
f2, 10, 2, 4, 3, 3.992133861174807e-05, 6.972369737923145e-05, 0.0032966916915029287
f2, 10, 2, 4, 4, 0.04234844446182251, 0.0829329714179039, 0.14360134303569794
f2, 10, 2, 4, 5, 0.0004748523933812976, 0.001265641418285668, 0.010850460268557072
f2, 10, 4, 4, 1, 7.906540122348815e-05, 0.0001780193269951269, 0.005494684912264347
f2, 10, 4, 4, 2, 0.00022505132074002177, 0.0002956799289677292, 0.007067445665597916
f2, 10, 4, 4, 3, 0.00012184696242911741, 0.00023060878447722644, 0.006097791250795126
f2, 10, 4, 4, 4, 0.00035319384187459946, 0.0004574112535919994, 0.008149807341396809
f2, 10, 4, 4, 5, 0.00027532174135558307, 0.0003936982830055058, 0.008112766779959202
f2, 10, 8, 4, 1, 0.00045241054613143206, 0.0011171719525009394, 0.013313152827322483
f2, 10, 8, 4, 2, 0.00011429238657001406, 0.00026752325356937945, 0.0061109308153390884
f2, 10, 8, 4, 3, 0.00024839406250976026, 0.0003970461548306048, 0.007630102802067995
f2, 10, 8, 4, 4, 0.0003559077449608594, 0.0006091476534493268, 0.009812495671212673
f2, 10, 8, 4, 5, 0.00017781350470613688, 0.00028134870808571577, 0.007991109043359756
f2, 10, 16, 4, 1, 0.00012914628314319998, 0.0004699931596405804, 0.008749391883611679
f2, 10, 16, 4, 2, 0.00011458857625257224, 0.0005027611623518169, 0.009266208857297897
f2, 10, 16, 4, 3, 0.00030528235947713256, 0.0007321154116652906, 0.011795076541602612
f2, 10, 16, 4, 4, 0.00023144578153733164, 0.0006247434648685157, 0.011540519073605537
f2, 10, 16, 4, 5, 0.00022253813222050667, 0.001778940437361598, 0.017173543572425842
f2, 10, 32, 4, 1, 0.00012266836711205542, 0.02168644778430462, 0.06728816777467728
f2, 10, 32, 4, 2, 0.00028325605671852827, 0.014298029243946075, 0.05108889937400818
f2, 10, 32, 4, 3, 0.00010454135917825624, 0.02530532144010067, 0.0647326111793518
f2, 10, 32, 4, 4, 0.00012980926840100437, 0.020703265443444252, 0.06431344896554947
f2, 10, 32, 4, 5, 0.00014636124251410365, 0.021855825558304787, 0.06118424981832504
f2, 10, 64, 4, 1, 0.0007130955928005278, 0.07467083632946014, 0.12056177109479904
f2, 10, 64, 4, 2, 0.0002473698987159878, 0.06393769383430481, 0.11164091527462006
f2, 10, 64, 4, 3, 9.793615754460916e-05, 0.05342637002468109, 0.09938519448041916
f2, 10, 64, 4, 4, 0.00025733167422004044, 0.09644383192062378, 0.13023853302001953
f2, 10, 64, 4, 5, 0.0011056039948016405, 0.10667736083269119, 0.15220335125923157
f2, 20, 2, 1, 1, 0.030448587611317635, 0.03258086368441582, 0.07775420695543289
f2, 20, 2, 1, 2, 0.10894649475812912, 0.1437813639640808, 0.15174195170402527
f2, 20, 2, 1, 3, 0.009992562234401703, 0.012329349294304848, 0.04672019183635712
f2, 20, 2, 1, 4, 0.057013433426618576, 0.06672419607639313, 0.11276166141033173
f2, 20, 2, 1, 5, 0.079523965716362, 0.09605468809604645, 0.13749295473098755
f2, 20, 4, 1, 1, 0.01021002046763897, 0.014433890581130981, 0.04949531331658363
f2, 20, 4, 1, 2, 0.00391948688775301, 0.0067973812110722065, 0.030824966728687286
f2, 20, 4, 1, 3, 0.028572773560881615, 0.03215080872178078, 0.08139780163764954
f2, 20, 4, 1, 4, 0.013083971105515957, 0.01721199043095112, 0.05560259521007538
f2, 20, 4, 1, 5, 0.007307116873562336, 0.011267909780144691, 0.04073035717010498
f2, 20, 8, 1, 1, 0.0023459563963115215, 0.0027712234295904636, 0.023568028584122658
f2, 20, 8, 1, 2, 0.0014082122361287475, 0.00213962746784091, 0.01884297840297222
f2, 20, 8, 1, 3, 0.00107260188087821, 0.0020214903634041548, 0.016897104680538177
f2, 20, 8, 1, 4, 0.0028014383278787136, 0.0038873516023159027, 0.026938918977975845
f2, 20, 8, 1, 5, 0.0010477969190105796, 0.001958813751116395, 0.016788054257631302
f2, 20, 16, 1, 1, 0.0005004938575439155, 0.0007292901282198727, 0.011478705331683159
f2, 20, 16, 1, 2, 0.000712142966222018, 0.0012201102217659354, 0.014412306249141693
f2, 20, 16, 1, 3, 0.0003769634640775621, 0.0007241932325996459, 0.010633262805640697
f2, 20, 16, 1, 4, 0.0005278860917314887, 0.0008770482381805778, 0.01217725034803152
f2, 20, 16, 1, 5, 0.0006814529770053923, 0.0012349230237305164, 0.014850427396595478
f2, 20, 32, 1, 1, 0.0003660490910988301, 0.0007783780456520617, 0.012194078415632248
f2, 20, 32, 1, 2, 0.00039468033355660737, 0.0008773374720476568, 0.01247598510235548
f2, 20, 32, 1, 3, 0.0003733595076482743, 0.0007612190674990416, 0.012220955453813076
f2, 20, 32, 1, 4, 0.00031967187533155084, 0.0006953863194212317, 0.011675138957798481
f2, 20, 32, 1, 5, 0.0004941821098327637, 0.0010769569780677557, 0.013450986705720425
f2, 20, 64, 1, 1, 0.00020105372823309153, 0.0005706885713152587, 0.01118122786283493
f2, 20, 64, 1, 2, 0.0002451508480589837, 0.0007398905581794679, 0.011973714455962181
f2, 20, 64, 1, 3, 0.0002594762481749058, 0.0008767513209022582, 0.012234415858983994
f2, 20, 64, 1, 4, 0.0002305942034581676, 0.0008674041018821299, 0.011867949739098549
f2, 20, 64, 1, 5, 0.00030622907797805965, 0.0010794915724545717, 0.013906382024288177
f2, 20, 2, 2, 1, 0.039484988898038864, 0.044971298426389694, 0.10979079455137253
f2, 20, 2, 2, 2, 0.09854084998369217, 0.1281214952468872, 0.15897995233535767
f2, 20, 2, 2, 3, 0.03664076328277588, 0.07697731256484985, 0.12148880213499069
f2, 20, 2, 2, 4, 0.003907041624188423, 0.0071496181190013885, 0.03445393964648247
f2, 20, 2, 2, 5, 0.016576914116740227, 0.024222729727625847, 0.07092361152172089
f2, 20, 4, 2, 1, 0.01861928403377533, 0.0364227332174778, 0.07840073853731155
f2, 20, 4, 2, 2, 0.0052127717062830925, 0.010845632292330265, 0.04104887321591377
f2, 20, 4, 2, 3, 0.010758541524410248, 0.022458858788013458, 0.06581638753414154
f2, 20, 4, 2, 4, 0.005926838144659996, 0.01878754422068596, 0.04965156689286232
f2, 20, 4, 2, 5, 0.0024196519516408443, 0.008676956407725811, 0.035366784781217575
f2, 20, 8, 2, 1, 0.0013812577817589045, 0.0029484201222658157, 0.022976970300078392
f2, 20, 8, 2, 2, 0.0011300534242764115, 0.0030011297203600407, 0.02546372450888157
f2, 20, 8, 2, 3, 0.0014916261425241828, 0.003421780653297901, 0.024120541289448738
f2, 20, 8, 2, 4, 0.002247789641842246, 0.0064984760247170925, 0.03411742299795151
f2, 20, 8, 2, 5, 0.001995435915887356, 0.007928946986794472, 0.03888258710503578
f2, 20, 16, 2, 1, 0.0009989244863390923, 0.010518009774386883, 0.043393153697252274
f2, 20, 16, 2, 2, 0.000832772406283766, 0.012076330371201038, 0.04729269817471504
f2, 20, 16, 2, 3, 0.0008298367611132562, 0.008146513253450394, 0.040896665304899216
f2, 20, 16, 2, 4, 0.0007996318163350224, 0.00938398763537407, 0.04088740423321724
f2, 20, 16, 2, 5, 0.0008462427067570388, 0.014841989614069462, 0.04993509128689766
f2, 20, 32, 2, 1, 2.1903377273702063e-05, 0.06395566463470459, 0.10957939177751541
f2, 20, 32, 2, 2, 3.3509390050312504e-05, 0.045353006571531296, 0.09783221036195755
f2, 20, 32, 2, 3, 2.9650966098415665e-05, 0.06404973566532135, 0.11263969540596008
f2, 20, 32, 2, 4, 2.6495123165659606e-05, 0.03971332684159279, 0.09259577840566635
f2, 20, 32, 2, 5, 2.6967652956955135e-05, 0.059583600610494614, 0.10239606350660324
f2, 20, 64, 2, 1, 6.27462868578732e-05, 0.18809878826141357, 0.19451552629470825
f2, 20, 64, 2, 2, 1.8337252186029218e-05, 0.15799733996391296, 0.17182165384292603
f2, 20, 64, 2, 3, 4.886531314696185e-05, 0.15222139656543732, 0.17632916569709778
f2, 20, 64, 2, 4, 1.2521946700871922e-05, 0.16933688521385193, 0.17408990859985352
f2, 20, 64, 2, 5, 7.773827746859752e-06, 0.16353848576545715, 0.17449456453323364
f2, 20, 2, 3, 1, 0.004463955294340849, 0.00832423660904169, 0.031540922820568085
f2, 20, 2, 3, 2, 0.07572681456804276, 0.11777691543102264, 0.15819089114665985
f2, 20, 2, 3, 3, 0.013590897433459759, 0.02932884357869625, 0.06925036758184433
f2, 20, 2, 3, 4, 0.009775769896805286, 0.023125795647501945, 0.05300172418355942
f2, 20, 2, 3, 5, 0.018528105691075325, 0.04019894450902939, 0.09582942724227905
f2, 20, 4, 3, 1, 0.0034663863480091095, 0.008920131251215935, 0.030125975608825684
f2, 20, 4, 3, 2, 0.002807755023241043, 0.009789127856492996, 0.04274420067667961
f2, 20, 4, 3, 3, 0.009636892937123775, 0.03477933630347252, 0.0790523812174797
f2, 20, 4, 3, 4, 0.009282122366130352, 0.022064359858632088, 0.05755980685353279
f2, 20, 4, 3, 5, 0.03246379643678665, 0.07424032688140869, 0.13149362802505493
f2, 20, 8, 3, 1, 0.00794804934412241, 0.06245022267103195, 0.11118556559085846
f2, 20, 8, 3, 2, 0.00362696242518723, 0.026392560452222824, 0.06565941125154495
f2, 20, 8, 3, 3, 0.0031949689146131277, 0.03286561742424965, 0.07469230145215988
f2, 20, 8, 3, 4, 0.009851410053670406, 0.12042619287967682, 0.15888938307762146
f2, 20, 8, 3, 5, 0.004859367851167917, 0.04138777032494545, 0.0881112590432167
f2, 20, 16, 3, 1, 0.00044854386942461133, 0.4339478015899658, 0.289521723985672
f2, 20, 16, 3, 2, 0.0003406860341783613, 0.4137280285358429, 0.27920812368392944
f2, 20, 16, 3, 3, 0.0002464003919158131, 0.1901470422744751, 0.18958745896816254
f2, 20, 16, 3, 4, 0.00084584770957008, 0.656959593296051, 0.3551393151283264
f2, 20, 16, 3, 5, 0.0003653776948340237, 0.5001351833343506, 0.3023512065410614
f2, 20, 32, 3, 1, 0.001080826623365283, 1.349684476852417, 0.49050503969192505
f2, 20, 32, 3, 2, 0.0005774155142717063, 1.0197612047195435, 0.43383368849754333
f2, 20, 32, 3, 3, 0.0011149724014103413, 1.012054681777954, 0.44496044516563416
f2, 20, 32, 3, 4, 0.0005934226792305708, 0.940576434135437, 0.41639381647109985
f2, 20, 32, 3, 5, 0.0008008830482140183, 1.0615599155426025, 0.43745654821395874
f2, 20, 64, 3, 1, 0.0008921796688809991, 0.6013219356536865, 0.32304689288139343
f2, 20, 64, 3, 2, 0.0006583016947843134, 0.47436344623565674, 0.2853502929210663
f2, 20, 64, 3, 3, 0.00038859801134094596, 0.5939836502075195, 0.32660603523254395
f2, 20, 64, 3, 4, 0.0012316013453528285, 0.5017547607421875, 0.30880454182624817
f2, 20, 64, 3, 5, 0.001033508568070829, 0.46533071994781494, 0.3006912171840668
f2, 20, 2, 4, 1, 0.017303841188549995, 0.05775237828493118, 0.0934140756726265
f2, 20, 2, 4, 2, 0.1613621860742569, 0.3265078067779541, 0.24428790807724
f2, 20, 2, 4, 3, 0.04111892357468605, 0.08711523562669754, 0.12751992046833038
f2, 20, 2, 4, 4, 0.35611674189567566, 0.5945080518722534, 0.34443554282188416
f2, 20, 2, 4, 5, 8.885923307389021e-05, 0.0002758520713541657, 0.005779742728918791
f2, 20, 4, 4, 1, 0.0038290645461529493, 0.016769535839557648, 0.04659459739923477
f2, 20, 4, 4, 2, 0.006063244305551052, 0.015409611165523529, 0.06211327016353607
f2, 20, 4, 4, 3, 0.004508167505264282, 0.008203743025660515, 0.031053215265274048
f2, 20, 4, 4, 4, 0.002291478216648102, 0.006826490629464388, 0.031198909506201744
f2, 20, 4, 4, 5, 0.027618899941444397, 0.17841021716594696, 0.19844743609428406
f2, 20, 8, 4, 1, 0.029288673773407936, 1.3275502920150757, 0.490896075963974
f2, 20, 8, 4, 2, 0.010572978295385838, 0.5002152323722839, 0.3133974075317383
f2, 20, 8, 4, 3, 0.015281758271157742, 0.5055232048034668, 0.31374451518058777
f2, 20, 8, 4, 4, 0.04418262466788292, 1.7794196605682373, 0.594910740852356
f2, 20, 8, 4, 5, 0.02621641755104065, 1.1049140691757202, 0.4506070911884308
f2, 20, 16, 4, 1, 0.00244842073880136, 2.059058666229248, 0.6135368943214417
f2, 20, 16, 4, 2, 0.003582537407055497, 2.213792324066162, 0.6307447552680969
f2, 20, 16, 4, 3, 0.0024636376183480024, 1.4999306201934814, 0.5448117852210999
f2, 20, 16, 4, 4, 0.0032450882717967033, 2.2500455379486084, 0.6457130312919617
f2, 20, 16, 4, 5, 0.0026158157270401716, 1.9107800722122192, 0.5986685156822205
f2, 20, 32, 4, 1, 0.0004119389923289418, 0.6454269886016846, 0.3517572581768036
f2, 20, 32, 4, 2, 0.0003428574709687382, 0.5426120162010193, 0.33250752091407776
f2, 20, 32, 4, 3, 0.0010194022906944156, 1.0981950759887695, 0.46927332878112793
f2, 20, 32, 4, 4, 0.000742636329960078, 1.2908945083618164, 0.48413869738578796
f2, 20, 32, 4, 5, 0.4680696129798889, 0.6601158380508423, 0.3540794849395752
f2, 20, 64, 4, 1, 0.00016675255028530955, 0.211745947599411, 0.2078346461057663
f2, 20, 64, 4, 2, 0.0002412487519904971, 0.47983482480049133, 0.2970963716506958
f2, 20, 64, 4, 3, 0.00018185062799602747, 0.2732579708099365, 0.23234297335147858
f2, 20, 64, 4, 4, 0.0002392782480455935, 0.30920931696891785, 0.24974791705608368
f2, 20, 64, 4, 5, 0.00022370497754309326, 0.28208765387535095, 0.23057344555854797
f2, 40, 2, 1, 1, 0.38616061210632324, 0.449280321598053, 0.3024747371673584
f2, 40, 2, 1, 2, 0.03726964071393013, 0.03822452574968338, 0.10231984406709671
f2, 40, 2, 1, 3, 0.015276509337127209, 0.02117948606610298, 0.062021758407354355
f2, 40, 2, 1, 4, 0.11950231343507767, 0.1952861249446869, 0.1781485229730606
f2, 40, 2, 1, 5, 0.6015521287918091, 0.7129484415054321, 0.37452438473701477
