pde, G, width, depth, run, loss, l2
allen-cahn, 10, 4, 1, 2, 0.018815040588378906, 0.6262902617454529
allen-cahn, 10, 4, 1, 3, 0.01901543326675892, 0.6188427805900574
allen-cahn, 10, 4, 1, 4, 0.016132347285747528, 0.5403510928153992
allen-cahn, 10, 4, 1, 5, 0.01644238829612732, 0.558057427406311
allen-cahn, 10, 8, 1, 1, 0.02458086609840393, 0.7448549866676331
allen-cahn, 10, 8, 1, 2, 0.016924139112234116, 0.6083260774612427
allen-cahn, 10, 8, 1, 3, 0.015533450059592724, 0.5584562420845032
allen-cahn, 10, 8, 1, 4, 0.01561940461397171, 0.5424457788467407
allen-cahn, 10, 8, 1, 5, 0.01691724918782711, 0.5526619553565979
allen-cahn, 10, 16, 1, 1, 0.01874648779630661, 0.646140456199646
allen-cahn, 10, 16, 1, 2, 0.015922822058200836, 0.5578282475471497
allen-cahn, 10, 16, 1, 3, 0.016574125736951828, 0.5645070672035217
allen-cahn, 10, 16, 1, 4, 0.01986800879240036, 0.672544538974762
allen-cahn, 10, 16, 1, 5, 0.019214291125535965, 0.6748354434967041
allen-cahn, 10, 32, 1, 1, 0.017903117462992668, 0.6657165884971619
allen-cahn, 10, 32, 1, 2, 0.018143240362405777, 0.6289106011390686
allen-cahn, 10, 32, 1, 3, 0.021416373550891876, 0.649125874042511
allen-cahn, 10, 32, 1, 4, 0.022343341261148453, 0.6677865982055664
allen-cahn, 10, 32, 1, 5, 0.019125085324048996, 0.6579459309577942
allen-cahn, 10, 64, 1, 1, 0.03409384936094284, 0.7014002799987793
allen-cahn, 10, 64, 1, 2, 0.0210590697824955, 0.6767475008964539
allen-cahn, 10, 64, 1, 3, 0.03360197693109512, 0.7166033983230591
allen-cahn, 10, 64, 1, 4, 0.02765658125281334, 0.7153046727180481
allen-cahn, 10, 64, 1, 5, 0.03524358198046684, 0.7127568125724792
allen-cahn, 10, 2, 2, 1, 0.5220728516578674, 0.8035758137702942
allen-cahn, 10, 2, 2, 2, 0.9933304786682129, 1.0004905462265015
allen-cahn, 10, 2, 2, 3, 0.014781941659748554, 0.5324182510375977
allen-cahn, 10, 2, 2, 4, 0.015232117846608162, 0.5405615568161011
allen-cahn, 10, 2, 2, 5, 0.015402042306959629, 0.5429275035858154
allen-cahn, 10, 4, 2, 1, 0.015081477351486683, 0.5286136269569397
allen-cahn, 10, 4, 2, 2, 0.01575114205479622, 0.5344300866127014
allen-cahn, 10, 4, 2, 3, 0.014771530404686928, 0.5167580842971802
allen-cahn, 10, 4, 2, 4, 0.011666655540466309, 0.35788586735725403
allen-cahn, 10, 4, 2, 5, 0.014809409156441689, 0.5115683674812317
allen-cahn, 10, 8, 2, 1, 0.014855609275400639, 0.5215165019035339
allen-cahn, 10, 8, 2, 2, 0.014982285909354687, 0.5123494267463684
allen-cahn, 10, 8, 2, 3, 0.014255453832447529, 0.49700674414634705
allen-cahn, 10, 8, 2, 4, 0.0012014806270599365, 0.152103453874588
allen-cahn, 10, 8, 2, 5, 0.014544917270541191, 0.5095106959342957
allen-cahn, 10, 16, 2, 1, 0.001850093132816255, 0.1956288069486618
allen-cahn, 10, 16, 2, 2, 0.01485222578048706, 0.5052091479301453
allen-cahn, 10, 16, 2, 3, 0.010274473577737808, 0.37485867738723755
allen-cahn, 10, 16, 2, 4, 0.020020367577672005, 0.549163281917572
allen-cahn, 10, 16, 2, 5, 0.014222526922821999, 0.5034384727478027
allen-cahn, 10, 32, 2, 1, 0.016886459663510323, 0.5808084011077881
allen-cahn, 10, 32, 2, 2, 0.016436193138360977, 0.48668599128723145
allen-cahn, 10, 32, 2, 3, 0.015968190506100655, 0.4583141803741455
allen-cahn, 10, 32, 2, 4, 0.012981128878891468, 0.38736194372177124
allen-cahn, 10, 32, 2, 5, 0.01778298057615757, 0.5664710998535156
allen-cahn, 10, 64, 2, 1, 0.012583980336785316, 0.4609181880950928
allen-cahn, 10, 64, 2, 2, 0.020786665380001068, 0.4277392327785492
allen-cahn, 10, 64, 2, 3, 0.030460651963949203, 0.6527045369148254
allen-cahn, 10, 64, 2, 4, 0.01503737736493349, 0.5167388319969177
allen-cahn, 10, 64, 2, 5, 0.01837741956114769, 0.4442369341850281
allen-cahn, 10, 2, 3, 1, 0.015261930413544178, 0.5386857390403748
allen-cahn, 10, 2, 3, 2, 0.4512924253940582, 0.8981923460960388
allen-cahn, 10, 2, 3, 3, 0.0013379366137087345, 0.19606201350688934
allen-cahn, 10, 2, 3, 4, 0.014951619319617748, 0.529874861240387
allen-cahn, 10, 2, 3, 5, 0.46848025918006897, 1.0169161558151245
allen-cahn, 10, 4, 3, 1, 0.014926770702004433, 0.5232949256896973
allen-cahn, 10, 4, 3, 2, 0.01459105871617794, 0.5069260597229004
allen-cahn, 10, 4, 3, 3, 0.014827984385192394, 0.5286322236061096
allen-cahn, 10, 4, 3, 4, 0.014705166220664978, 0.5191540718078613
allen-cahn, 10, 4, 3, 5, 0.06306830048561096, 0.7080938220024109
allen-cahn, 10, 8, 3, 1, 0.01501784659922123, 0.5206100344657898
allen-cahn, 10, 8, 3, 2, 0.014628026634454727, 0.5000686645507812
allen-cahn, 10, 8, 3, 3, 0.013264280743896961, 0.4571058750152588
allen-cahn, 10, 8, 3, 4, 0.0031844000332057476, 0.24289077520370483
allen-cahn, 10, 8, 3, 5, 0.014442147687077522, 0.5117441415786743
allen-cahn, 10, 16, 3, 1, 0.002551859011873603, 0.17580880224704742
allen-cahn, 10, 16, 3, 2, 0.002260059118270874, 0.14789162576198578
allen-cahn, 10, 16, 3, 3, 0.016709575429558754, 0.4851716160774231
allen-cahn, 10, 16, 3, 4, 0.01100493036210537, 0.339638352394104
allen-cahn, 10, 16, 3, 5, 0.01561412401497364, 0.5537287592887878
allen-cahn, 10, 32, 3, 1, 0.024961896240711212, 0.6168223023414612
allen-cahn, 10, 32, 3, 2, 0.013905574567615986, 0.5060868263244629
allen-cahn, 10, 32, 3, 3, 0.02912522666156292, 0.5764312148094177
allen-cahn, 10, 32, 3, 4, 0.017670944333076477, 0.565312922000885
allen-cahn, 10, 32, 3, 5, 0.03166394308209419, 0.517746090888977
allen-cahn, 10, 64, 3, 1, 0.035409845411777496, 0.7659898400306702
allen-cahn, 10, 64, 3, 2, 0.02570982463657856, 0.7052150368690491
allen-cahn, 10, 64, 3, 3, 0.03421963378787041, 0.7042280435562134
allen-cahn, 10, 64, 3, 4, 0.025199750438332558, 0.6801778674125671
allen-cahn, 10, 64, 3, 5, 0.0265323705971241, 0.6340174674987793
allen-cahn, 10, 2, 4, 1, 0.5880381464958191, 0.9577915072441101
allen-cahn, 10, 2, 4, 2, 0.4554147720336914, 0.9643250703811646
allen-cahn, 10, 2, 4, 3, 0.014776057563722134, 0.5402984619140625
allen-cahn, 10, 2, 4, 4, 0.014621433801949024, 0.5237634778022766
allen-cahn, 10, 2, 4, 5, 0.2386472225189209, 0.8796570301055908
allen-cahn, 10, 4, 4, 1, 0.014730767346918583, 0.5167277455329895
allen-cahn, 10, 4, 4, 2, 0.015050435438752174, 0.5234630107879639
allen-cahn, 10, 4, 4, 3, 0.014766186475753784, 0.5195116996765137
allen-cahn, 10, 4, 4, 4, 0.014805147424340248, 0.5184106826782227
allen-cahn, 10, 4, 4, 5, 0.01460467278957367, 0.5160558819770813
allen-cahn, 10, 8, 4, 1, 0.015182709321379662, 0.5053045153617859
allen-cahn, 10, 8, 4, 2, 0.014523867517709732, 0.5171917676925659
allen-cahn, 10, 8, 4, 3, 0.0020669992081820965, 0.1467081755399704
allen-cahn, 10, 8, 4, 4, 0.014244272373616695, 0.5149950981140137
allen-cahn, 10, 8, 4, 5, 0.01452848594635725, 0.5121129155158997
allen-cahn, 10, 16, 4, 1, 0.013413973152637482, 0.4806293845176697
allen-cahn, 10, 16, 4, 2, 0.014445997774600983, 0.513453483581543
allen-cahn, 10, 16, 4, 3, 0.01266320887953043, 0.448617160320282
allen-cahn, 10, 16, 4, 4, 0.013326026499271393, 0.5165714621543884
allen-cahn, 10, 16, 4, 5, 0.015618323348462582, 0.5532169342041016
allen-cahn, 10, 32, 4, 1, 0.03203602135181427, 0.832892119884491
allen-cahn, 10, 32, 4, 2, 0.019394755363464355, 0.6317363977432251
allen-cahn, 10, 32, 4, 3, 0.03500688076019287, 0.8581289052963257
allen-cahn, 10, 32, 4, 4, 0.04490366578102112, 0.860155463218689
allen-cahn, 10, 32, 4, 5, 0.021922007203102112, 0.7622209787368774
allen-cahn, 10, 64, 4, 1, 0.16606366634368896, 1.1383575201034546
allen-cahn, 10, 64, 4, 2, 0.10446076840162277, 0.8937644958496094
allen-cahn, 10, 64, 4, 3, 0.05291476100683212, 0.8462072014808655
allen-cahn, 10, 64, 4, 4, 0.13547156751155853, 0.8462798595428467
allen-cahn, 10, 64, 4, 5, 0.008698863908648491, 0.8962436318397522
allen-cahn, 20, 2, 1, 1, 0.5273225903511047, 1.0409542322158813
allen-cahn, 20, 2, 1, 2, 0.04752882570028305, 0.6168020367622375
allen-cahn, 20, 2, 1, 3, 0.7704118490219116, 0.9420497417449951
allen-cahn, 20, 2, 1, 4, 0.012695186771452427, 0.5252598524093628
allen-cahn, 20, 2, 1, 5, 0.7145057916641235, 0.9767189025878906
allen-cahn, 20, 4, 1, 1, 0.058311574161052704, 0.8490344285964966
allen-cahn, 20, 4, 1, 2, 0.014662721194326878, 0.598251461982727
allen-cahn, 20, 4, 1, 3, 0.015096085146069527, 0.5423293113708496
allen-cahn, 20, 4, 1, 4, 0.017552848905324936, 0.5947905778884888
allen-cahn, 20, 4, 1, 5, 0.06613188982009888, 0.7839267253875732
allen-cahn, 20, 8, 1, 1, 0.0165023822337389, 0.5878648161888123
allen-cahn, 20, 8, 1, 2, 0.0159139484167099, 0.5731757879257202
allen-cahn, 20, 8, 1, 3, 0.015535392798483372, 0.5461528301239014
allen-cahn, 20, 8, 1, 4, 0.015455048531293869, 0.5333031415939331
allen-cahn, 20, 8, 1, 5, 0.014852635562419891, 0.5101529955863953
allen-cahn, 20, 16, 1, 1, 0.014733046293258667, 0.5289942622184753
allen-cahn, 20, 16, 1, 2, 0.015097315423190594, 0.5429713726043701
allen-cahn, 20, 16, 1, 3, 0.012816144153475761, 0.47083598375320435
allen-cahn, 20, 16, 1, 4, 0.015076087787747383, 0.5424351692199707
allen-cahn, 20, 16, 1, 5, 0.014650361612439156, 0.5317550301551819
allen-cahn, 20, 32, 1, 1, 0.016382478177547455, 0.6302677989006042
allen-cahn, 20, 32, 1, 2, 0.015449747443199158, 0.575293242931366
allen-cahn, 20, 32, 1, 3, 0.014015914872288704, 0.47363555431365967
allen-cahn, 20, 32, 1, 4, 0.01582358404994011, 0.5461204648017883
allen-cahn, 20, 32, 1, 5, 0.016364583745598793, 0.6282221674919128
allen-cahn, 20, 64, 1, 1, 0.016883501783013344, 0.629740297794342
allen-cahn, 20, 64, 1, 2, 0.04233007878065109, 0.595609724521637
allen-cahn, 20, 64, 1, 3, 0.015688341110944748, 0.5939074754714966
allen-cahn, 20, 64, 1, 4, 0.016834676265716553, 0.5727900862693787
allen-cahn, 20, 64, 1, 5, 0.019001975655555725, 0.6733898520469666
allen-cahn, 20, 2, 2, 1, 0.012699390761554241, 0.6197606325149536
allen-cahn, 20, 2, 2, 2, 0.17308661341667175, 0.9864813685417175
allen-cahn, 20, 2, 2, 3, 0.016109097748994827, 0.7328118085861206
allen-cahn, 20, 2, 2, 4, 0.014665388502180576, 0.5237032175064087
allen-cahn, 20, 2, 2, 5, 0.014500991441309452, 0.5225322246551514
allen-cahn, 20, 4, 2, 1, 0.014314332976937294, 0.5226432085037231
allen-cahn, 20, 4, 2, 2, 0.01393812894821167, 0.4970985949039459
allen-cahn, 20, 4, 2, 3, 0.014012535102665424, 0.5182800889015198
allen-cahn, 20, 4, 2, 4, 0.016698572784662247, 0.8000109791755676
allen-cahn, 20, 4, 2, 5, 0.027769356966018677, 0.8099293112754822
allen-cahn, 20, 8, 2, 1, 0.012660622596740723, 0.58085036277771
allen-cahn, 20, 8, 2, 2, 0.013694984838366508, 0.5372133851051331
allen-cahn, 20, 8, 2, 3, 0.01173296570777893, 0.6201985478401184
allen-cahn, 20, 8, 2, 4, 0.035976335406303406, 0.8354620337486267
allen-cahn, 20, 8, 2, 5, 0.017940714955329895, 0.8232110738754272
allen-cahn, 20, 16, 2, 1, 0.01084674522280693, 0.7843843698501587
allen-cahn, 20, 16, 2, 2, 0.011365804821252823, 0.7856215238571167
allen-cahn, 20, 16, 2, 3, 0.014522546902298927, 0.596503734588623
allen-cahn, 20, 16, 2, 4, 0.013126315549015999, 0.6687509417533875
allen-cahn, 20, 16, 2, 5, 0.018437914550304413, 0.7187790870666504
allen-cahn, 20, 32, 2, 1, 0.15949130058288574, 0.9465413689613342
allen-cahn, 20, 32, 2, 2, 0.07062849402427673, 0.8923876881599426
allen-cahn, 20, 32, 2, 3, 0.10715058445930481, 0.8047652244567871
allen-cahn, 20, 32, 2, 4, 0.09629355370998383, 0.861899733543396
allen-cahn, 20, 32, 2, 5, 0.061216745525598526, 0.9241880774497986
allen-cahn, 20, 64, 2, 1, 0.08620361983776093, 0.9256698489189148
allen-cahn, 20, 64, 2, 2, 0.12482815980911255, 0.9667831659317017
allen-cahn, 20, 64, 2, 3, 0.09421298652887344, 1.0303027629852295
allen-cahn, 20, 64, 2, 4, 0.09682372957468033, 1.1291323900222778
allen-cahn, 20, 64, 2, 5, 0.08184333890676498, 1.0166317224502563
allen-cahn, 20, 2, 3, 1, 0.3351533114910126, 1.2774999141693115
allen-cahn, 20, 2, 3, 2, 0.0066035445779562, 0.7032074332237244
allen-cahn, 20, 2, 3, 3, 0.014755969867110252, 0.5256271362304688
allen-cahn, 20, 2, 3, 4, 0.01484725158661604, 0.5304973125457764
allen-cahn, 20, 2, 3, 5, 0.19644545018672943, 0.8347702026367188
allen-cahn, 20, 4, 3, 1, 0.005171612836420536, 0.587848961353302
allen-cahn, 20, 4, 3, 2, 0.013513898476958275, 0.5197323560714722
allen-cahn, 20, 4, 3, 3, 0.12138133496046066, 0.7767874598503113
allen-cahn, 20, 4, 3, 4, 0.008919963613152504, 0.6762903928756714
allen-cahn, 20, 4, 3, 5, 0.09770923852920532, 0.7127736210823059
allen-cahn, 20, 8, 3, 1, 1.2484710216522217, 0.9289680123329163
allen-cahn, 20, 8, 3, 2, 0.9650290012359619, 0.9230642318725586
allen-cahn, 20, 8, 3, 3, 0.11406629532575607, 0.6297143697738647
allen-cahn, 20, 8, 3, 4, 1.507523775100708, 0.9587121605873108
allen-cahn, 20, 8, 3, 5, 0.5447156429290771, 0.9458023905754089
allen-cahn, 20, 16, 3, 1, 1.2893013954162598, 1.2043068408966064
allen-cahn, 20, 16, 3, 2, 1.030760407447815, 1.0477250814437866
allen-cahn, 20, 16, 3, 3, 2.043179512023926, 1.044559359550476
allen-cahn, 20, 16, 3, 4, 1.3516689538955688, 0.9822893142700195
allen-cahn, 20, 16, 3, 5, 1.3359733819961548, 1.1844595670700073
allen-cahn, 20, 32, 3, 1, 0.5534105896949768, 1.1085768938064575
allen-cahn, 20, 32, 3, 2, 1.0992131233215332, 1.184670090675354
allen-cahn, 20, 32, 3, 3, 0.5864815711975098, 1.1374149322509766
allen-cahn, 20, 32, 3, 4, 0.4337822198867798, 0.9986677169799805
allen-cahn, 20, 32, 3, 5, 0.9652389883995056, 1.1402390003204346
allen-cahn, 20, 64, 3, 1, 0.8143187165260315, 1.1106188297271729
allen-cahn, 20, 64, 3, 2, 0.8674554824829102, 1.1485326290130615
allen-cahn, 20, 64, 3, 3, 0.7102009654045105, 1.1593507528305054
allen-cahn, 20, 64, 3, 4, 0.8223189115524292, 1.1564724445343018
allen-cahn, 20, 64, 3, 5, 0.7279348373413086, 1.0832419395446777
allen-cahn, 20, 2, 4, 1, 1.316037893295288, 0.9329774379730225
allen-cahn, 20, 2, 4, 2, 0.014202679507434368, 0.5289990901947021
allen-cahn, 20, 2, 4, 3, 0.024268709123134613, 0.8222433924674988
allen-cahn, 20, 2, 4, 4, 0.12528373301029205, 0.7628012895584106
allen-cahn, 20, 2, 4, 5, 0.09490740299224854, 0.8705594539642334
allen-cahn, 20, 4, 4, 1, 0.08512738347053528, 1.124436855316162
allen-cahn, 20, 4, 4, 2, 0.5187283754348755, 0.8310196995735168
allen-cahn, 20, 4, 4, 3, 0.350880891084671, 0.7760518789291382
allen-cahn, 20, 4, 4, 4, 0.060136567801237106, 0.7667584419250488
allen-cahn, 20, 4, 4, 5, 0.7928921580314636, 0.9405394196510315
allen-cahn, 20, 8, 4, 1, 3.381230354309082, 0.9759026169776917
allen-cahn, 20, 8, 4, 2, 2.914602518081665, 1.3452450037002563
allen-cahn, 20, 8, 4, 3, 16.905765533447266, 1.3986008167266846
allen-cahn, 20, 8, 4, 4, 12.504663467407227, 1.282552719116211
allen-cahn, 20, 8, 4, 5, 16.779335021972656, 1.3792976140975952
allen-cahn, 20, 16, 4, 1, 3.6019139289855957, 1.1301586627960205
allen-cahn, 20, 16, 4, 2, 6.907710552215576, 1.099195957183838
allen-cahn, 20, 16, 4, 3, 6.284451007843018, 1.0980056524276733
allen-cahn, 20, 16, 4, 4, 6.252538681030273, 1.0805882215499878
allen-cahn, 20, 16, 4, 5, 5.699635982513428, 1.1114505529403687
allen-cahn, 20, 32, 4, 1, 10.283792495727539, 1.0955215692520142
allen-cahn, 20, 32, 4, 2, 9.010485649108887, 1.0855704545974731
allen-cahn, 20, 32, 4, 3, 10.791725158691406, 1.1118977069854736
allen-cahn, 20, 32, 4, 4, 10.66644287109375, 1.0719398260116577
allen-cahn, 20, 32, 4, 5, 12.748632431030273, 1.0987778902053833
allen-cahn, 20, 64, 4, 1, 157.1139373779297, 1.1115950345993042
allen-cahn, 20, 64, 4, 2, 294.4803771972656, 0.9737440943717957
