pde, G, width, depth, run, loss, l2
burgers, 5, 2, 1, 5, 2.245631694793701, 0.5056305527687073
burgers, 5, 4, 1, 1, 0.6518487930297852, 0.2829369008541107
burgers, 5, 4, 1, 2, 0.4863702356815338, 0.260214239358902
burgers, 5, 4, 1, 3, 0.5446380972862244, 0.37619414925575256
burgers, 5, 4, 1, 4, 0.5781591534614563, 0.2820606529712677
burgers, 5, 4, 1, 5, 0.6551135182380676, 0.29498353600502014
burgers, 5, 8, 1, 1, 0.7066948413848877, 0.28465643525123596
burgers, 5, 8, 1, 2, 0.5023525953292847, 0.2772049009799957
burgers, 5, 8, 1, 3, 0.07679345458745956, 0.14713534712791443
burgers, 5, 8, 1, 4, 1.5075440406799316, 0.41368794441223145
burgers, 5, 8, 1, 5, 0.46772336959838867, 0.27349919080734253
burgers, 5, 16, 1, 1, 1.479835867881775, 0.34923747181892395
burgers, 5, 16, 1, 2, 0.13897792994976044, 0.32733166217803955
burgers, 5, 16, 1, 3, 0.07611170411109924, 0.14757634699344635
burgers, 5, 16, 1, 4, 0.09438949078321457, 0.15624453127384186
burgers, 5, 16, 1, 5, 0.2013654261827469, 0.35616838932037354
burgers, 5, 32, 1, 1, 0.06752294301986694, 0.15177114307880402
burgers, 5, 32, 1, 2, 0.11341431736946106, 0.16966824233531952
burgers, 5, 32, 1, 3, 0.1498757153749466, 0.3542693555355072
burgers, 5, 32, 1, 4, 0.17953988909721375, 0.16141653060913086
burgers, 5, 32, 1, 5, 0.14641663432121277, 0.18131473660469055
burgers, 5, 64, 1, 1, 0.12083584070205688, 0.3329804837703705
burgers, 5, 64, 1, 2, 0.10963758081197739, 0.3346335291862488
burgers, 5, 64, 1, 3, 0.06587137281894684, 0.1486380696296692
burgers, 5, 64, 1, 4, 0.10331891477108002, 0.16588860750198364
burgers, 5, 64, 1, 5, 0.20474088191986084, 0.18647003173828125
burgers, 5, 2, 2, 1, 2.199154853820801, 0.44603508710861206
burgers, 5, 2, 2, 2, 0.9199520349502563, 0.40469661355018616
burgers, 5, 2, 2, 3, 1.6032509803771973, 0.4482692778110504
burgers, 5, 2, 2, 4, 0.6268261671066284, 0.28260087966918945
burgers, 5, 2, 2, 5, 1.9835712909698486, 0.5213192701339722
burgers, 5, 4, 2, 1, 0.1656222939491272, 0.16465330123901367
burgers, 5, 4, 2, 2, 0.18315568566322327, 0.17219607532024384
burgers, 5, 4, 2, 3, 0.11230508983135223, 0.16096004843711853
burgers, 5, 4, 2, 4, 0.12391728162765503, 0.15216290950775146
burgers, 5, 4, 2, 5, 0.20229700207710266, 0.1757090985774994
burgers, 5, 8, 2, 1, 0.12596116960048676, 0.17229063808918
burgers, 5, 8, 2, 2, 0.06936534494161606, 0.14662833511829376
burgers, 5, 8, 2, 3, 0.022986162453889847, 0.14197282493114471
burgers, 5, 8, 2, 4, 0.06434366852045059, 0.15085774660110474
burgers, 5, 8, 2, 5, 0.06332448124885559, 0.14874041080474854
burgers, 5, 16, 2, 1, 0.028889834880828857, 0.14312270283699036
burgers, 5, 16, 2, 2, 0.14193598926067352, 0.14146946370601654
burgers, 5, 16, 2, 3, 0.011414946056902409, 0.13788700103759766
burgers, 5, 16, 2, 4, 0.023528363555669785, 0.14300133287906647
burgers, 5, 16, 2, 5, 0.10929228365421295, 0.3233930468559265
burgers, 5, 32, 2, 1, 0.015893273055553436, 0.13957259058952332
burgers, 5, 32, 2, 2, 0.09175725281238556, 0.3243033289909363
burgers, 5, 32, 2, 3, 0.12431714683771133, 0.33057934045791626
burgers, 5, 32, 2, 4, 0.025001777336001396, 0.14048677682876587
burgers, 5, 32, 2, 5, 0.042161598801612854, 0.13746888935565948
burgers, 5, 64, 2, 1, 0.018507003784179688, 0.12634842097759247
burgers, 5, 64, 2, 2, 0.025833001360297203, 0.1330311894416809
burgers, 5, 64, 2, 3, 0.023484420031309128, 0.14035847783088684
burgers, 5, 64, 2, 4, 0.004109040834009647, 0.10902098566293716
burgers, 5, 64, 2, 5, 0.034887008368968964, 0.14763791859149933
burgers, 5, 2, 3, 1, 2.7754364013671875, 0.5312171578407288
burgers, 5, 2, 3, 2, 0.6794999837875366, 0.24249650537967682
burgers, 5, 2, 3, 3, 0.7315592765808105, 0.23447757959365845
burgers, 5, 2, 3, 4, 0.5716132521629333, 0.2461860477924347
burgers, 5, 2, 3, 5, 0.9403235912322998, 0.28871074318885803
burgers, 5, 4, 3, 1, 0.12214507162570953, 0.16852502524852753
burgers, 5, 4, 3, 2, 0.15542447566986084, 0.16010338068008423
burgers, 5, 4, 3, 3, 0.10448714345693588, 0.15304306149482727
burgers, 5, 4, 3, 4, 0.13714024424552917, 0.3280719816684723
burgers, 5, 4, 3, 5, 0.17425483465194702, 0.17475219070911407
burgers, 5, 8, 3, 1, 0.21041461825370789, 0.1571926772594452
burgers, 5, 8, 3, 2, 0.11032666265964508, 0.16416394710540771
burgers, 5, 8, 3, 3, 0.10195792466402054, 0.32617583870887756
burgers, 5, 8, 3, 4, 0.13144579529762268, 0.3269718289375305
burgers, 5, 8, 3, 5, 0.033223919570446014, 0.10966318845748901
burgers, 5, 16, 3, 1, 0.15615138411521912, 0.3277844488620758
burgers, 5, 16, 3, 2, 0.1266946643590927, 0.3214416801929474
burgers, 5, 16, 3, 3, 0.016077015548944473, 0.40805429220199585
burgers, 5, 16, 3, 4, 0.09593377262353897, 0.32600584626197815
burgers, 5, 16, 3, 5, 0.03987371176481247, 0.14064063131809235
burgers, 5, 32, 3, 1, 0.01147482730448246, 0.15896286070346832
burgers, 5, 32, 3, 2, 0.005948674865067005, 0.13841450214385986
burgers, 5, 32, 3, 3, 0.005661704111844301, 0.11789805442094803
burgers, 5, 32, 3, 4, 0.1321115493774414, 0.36823126673698425
burgers, 5, 32, 3, 5, 0.02060067653656006, 0.12448962777853012
burgers, 5, 64, 3, 1, 0.0007023910875432193, 0.08359331637620926
burgers, 5, 64, 3, 2, 0.01854509860277176, 0.2361365407705307
burgers, 5, 64, 3, 3, 0.0012878322741016746, 0.3225220739841461
burgers, 5, 64, 3, 4, 0.006335053127259016, 0.28188616037368774
burgers, 5, 64, 3, 5, 0.29260390996932983, 0.46323809027671814
burgers, 5, 2, 4, 1, 4.113633155822754, 0.7113585472106934
burgers, 5, 2, 4, 2, 0.3974824547767639, 0.2111959010362625
burgers, 5, 2, 4, 3, 2.168605327606201, 0.4979079067707062
burgers, 5, 2, 4, 4, 0.7228401899337769, 0.3895552158355713
burgers, 5, 2, 4, 5, 2.3879904747009277, 0.4944398105144501
burgers, 5, 4, 4, 1, 0.11357112973928452, 0.15669725835323334
burgers, 5, 4, 4, 2, 0.16419702768325806, 0.16323800384998322
burgers, 5, 4, 4, 3, 0.32290902733802795, 0.44515302777290344
burgers, 5, 4, 4, 4, 0.2961312234401703, 0.1750519722700119
burgers, 5, 4, 4, 5, 0.38924461603164673, 0.18156905472278595
burgers, 5, 8, 4, 1, 0.41236138343811035, 0.33348748087882996
burgers, 5, 8, 4, 2, 0.2417963445186615, 0.33928558230400085
burgers, 5, 8, 4, 3, 0.04764612764120102, 0.14471977949142456
burgers, 5, 8, 4, 4, 0.023096123710274696, 0.07024583965539932
burgers, 5, 8, 4, 5, 0.1107734888792038, 0.35753411054611206
burgers, 5, 16, 4, 1, 0.014439258724451065, 0.4275702238082886
burgers, 5, 16, 4, 2, 0.09992021322250366, 0.3285999596118927
burgers, 5, 16, 4, 3, 0.03419887647032738, 0.37096893787384033
burgers, 5, 16, 4, 4, 0.028494518250226974, 0.17016275227069855
burgers, 5, 16, 4, 5, 0.19072480499744415, 0.3254283368587494
burgers, 5, 32, 4, 1, 0.009755942039191723, 0.35289907455444336
burgers, 5, 32, 4, 2, 0.024931151419878006, 0.3419019877910614
burgers, 5, 32, 4, 3, 0.013572128489613533, 0.35953471064567566
burgers, 5, 32, 4, 4, 0.016004791483283043, 0.5009351968765259
burgers, 5, 32, 4, 5, 0.011695856228470802, 0.33530741930007935
burgers, 5, 64, 4, 1, 0.4137800335884094, 0.3621271252632141
burgers, 5, 64, 4, 2, 0.22215357422828674, 0.3733334243297577
burgers, 5, 64, 4, 3, 0.002983400598168373, 0.19015266001224518
burgers, 5, 64, 4, 4, 0.000731785548850894, 0.24540720880031586
burgers, 5, 64, 4, 5, 0.6793017983436584, 0.40083184838294983
burgers, 10, 2, 1, 1, 2.089456081390381, 0.4482811689376831
burgers, 10, 2, 1, 2, 2.6328036785125732, 0.4952268898487091
burgers, 10, 2, 1, 3, 2.501589059829712, 0.47143763303756714
burgers, 10, 2, 1, 4, 1.8402923345565796, 0.510121762752533
burgers, 10, 2, 1, 5, 2.6701865196228027, 0.497128963470459
burgers, 10, 4, 1, 1, 0.8852905035018921, 0.4114128351211548
burgers, 10, 4, 1, 2, 0.5589463710784912, 0.2569034993648529
burgers, 10, 4, 1, 3, 0.7876987457275391, 0.30638259649276733
burgers, 10, 4, 1, 4, 0.7836037874221802, 0.2876247763633728
burgers, 10, 4, 1, 5, 0.2305959165096283, 0.3388967216014862
burgers, 10, 8, 1, 1, 0.2651395797729492, 0.33362963795661926
burgers, 10, 8, 1, 2, 0.28718119859695435, 0.33658677339553833
burgers, 10, 8, 1, 3, 0.4662225544452667, 0.2567364573478699
burgers, 10, 8, 1, 4, 0.5621925592422485, 0.4369984567165375
burgers, 10, 8, 1, 5, 0.40178382396698, 0.3405562937259674
burgers, 10, 16, 1, 1, 0.07726263999938965, 0.15156930685043335
burgers, 10, 16, 1, 2, 0.15672710537910461, 0.332400381565094
burgers, 10, 16, 1, 3, 0.07061532139778137, 0.15246929228305817
burgers, 10, 16, 1, 4, 0.3039540648460388, 0.23313473165035248
burgers, 10, 16, 1, 5, 0.13708989322185516, 0.1626995950937271
burgers, 10, 32, 1, 1, 0.038275182247161865, 0.14758452773094177
burgers, 10, 32, 1, 2, 0.050341613590717316, 0.3267700970172882
burgers, 10, 32, 1, 3, 0.05628112331032753, 0.14876185357570648
burgers, 10, 32, 1, 4, 0.08277340233325958, 0.15563617646694183
burgers, 10, 32, 1, 5, 0.04760904982686043, 0.14978376030921936
burgers, 10, 64, 1, 1, 0.05981004610657692, 0.14563776552677155
burgers, 10, 64, 1, 2, 0.1641240268945694, 0.48585644364356995
burgers, 10, 64, 1, 3, 0.05601869523525238, 0.1502561867237091
burgers, 10, 64, 1, 4, 0.022952454164624214, 0.14138780534267426
burgers, 10, 64, 1, 5, 0.04887056350708008, 0.1452246606349945
burgers, 10, 2, 2, 1, 2.565743923187256, 0.539959192276001
burgers, 10, 2, 2, 2, 5.414246559143066, 0.7776468396186829
burgers, 10, 2, 2, 3, 8.92774486541748, 0.8173052668571472
burgers, 10, 2, 2, 4, 1.6334359645843506, 0.4062395989894867
burgers, 10, 2, 2, 5, 1.9580438137054443, 0.5067036747932434
burgers, 10, 4, 2, 1, 1.89022696018219, 0.4567212164402008
burgers, 10, 4, 2, 2, 2.0508852005004883, 0.4989314675331116
burgers, 10, 4, 2, 3, 2.7722573280334473, 0.559637188911438
burgers, 10, 4, 2, 4, 2.6290621757507324, 0.498002290725708
burgers, 10, 4, 2, 5, 5.894021987915039, 0.8751364350318909
burgers, 10, 8, 2, 1, 1.4637680053710938, 0.4307377338409424
burgers, 10, 8, 2, 2, 0.5909239649772644, 0.3370678424835205
burgers, 10, 8, 2, 3, 0.9549179077148438, 0.44107216596603394
burgers, 10, 8, 2, 4, 1.7740600109100342, 0.47678494453430176
burgers, 10, 8, 2, 5, 1.8145813941955566, 0.45023658871650696
burgers, 10, 16, 2, 1, 0.6314182281494141, 0.43707913160324097
burgers, 10, 16, 2, 2, 0.8945238590240479, 0.6560311913490295
burgers, 10, 16, 2, 3, 0.6039159893989563, 0.3745928108692169
burgers, 10, 16, 2, 4, 2.668111801147461, 0.915175199508667
burgers, 10, 16, 2, 5, 1.1841230392456055, 0.6567485332489014
burgers, 10, 32, 2, 1, 0.06255943328142166, 0.927813708782196
burgers, 10, 32, 2, 2, 0.13756410777568817, 0.8986166715621948
burgers, 10, 32, 2, 3, 0.1245536059141159, 0.9665805697441101
burgers, 10, 32, 2, 4, 0.024929871782660484, 1.0425406694412231
burgers, 10, 32, 2, 5, 0.11338771134614944, 0.9614750146865845
burgers, 10, 64, 2, 1, 0.05544762685894966, 0.8987041711807251
burgers, 10, 64, 2, 2, 0.08524736762046814, 0.8702825307846069
burgers, 10, 64, 2, 3, 0.060896407812833786, 0.9717701077461243
burgers, 10, 64, 2, 4, 0.037803247570991516, 0.9474604725837708
burgers, 10, 64, 2, 5, 0.0693506971001625, 0.9299017786979675
burgers, 10, 2, 3, 1, 14.535921096801758, 1.0003113746643066
burgers, 10, 2, 3, 2, 11.599006652832031, 0.9995320439338684
burgers, 10, 2, 3, 3, 15.004263877868652, 1.004845142364502
burgers, 10, 2, 3, 4, 12.555444717407227, 0.9880319833755493
burgers, 10, 2, 3, 5, 11.676921844482422, 1.001168966293335
burgers, 10, 4, 3, 1, 12.250349998474121, 0.9993686676025391
burgers, 10, 4, 3, 2, 11.915584564208984, 0.9997854828834534
burgers, 10, 4, 3, 3, 10.88856029510498, 1.0004918575286865
burgers, 10, 4, 3, 4, 12.659730911254883, 1.0003488063812256
burgers, 10, 4, 3, 5, 12.571701049804688, 1.0003172159194946
burgers, 10, 8, 3, 1, 12.266587257385254, 0.9998173713684082
burgers, 10, 8, 3, 2, 12.088444709777832, 0.9991716146469116
burgers, 10, 8, 3, 3, 12.232207298278809, 0.9999352097511292
burgers, 10, 8, 3, 4, 11.529406547546387, 1.0020722150802612
burgers, 10, 8, 3, 5, 12.118253707885742, 0.9997414350509644
burgers, 10, 16, 3, 1, 8.62270736694336, 1.0119174718856812
burgers, 10, 16, 3, 2, 8.118230819702148, 1.0298645496368408
burgers, 10, 16, 3, 3, 7.898578643798828, 1.0047454833984375
burgers, 10, 16, 3, 4, 9.447453498840332, 1.0111194849014282
burgers, 10, 16, 3, 5, 8.125663757324219, 1.036510705947876
burgers, 10, 32, 3, 1, 1.094892978668213, 1.047717571258545
burgers, 10, 32, 3, 2, 0.9355592131614685, 1.0389052629470825
burgers, 10, 32, 3, 3, 1.622521996498108, 1.0323486328125
burgers, 10, 32, 3, 4, 2.3274617195129395, 1.060883641242981
burgers, 10, 32, 3, 5, 1.558794617652893, 1.113511323928833
burgers, 10, 64, 3, 1, 0.53825443983078, 1.0134613513946533
burgers, 10, 64, 3, 2, 0.7835747599601746, 0.9959816932678223
burgers, 10, 64, 3, 3, 0.9716516733169556, 1.0367610454559326
burgers, 10, 64, 3, 4, 1.1235939264297485, 1.069467544555664
burgers, 10, 64, 3, 5, 0.7874801754951477, 1.0670502185821533
burgers, 10, 2, 4, 1, 1422.677001953125, 1.0163699388504028
burgers, 10, 2, 4, 2, 81.92866516113281, 1.031552791595459
burgers, 10, 2, 4, 3, 3703.487548828125, 1.0498794317245483
burgers, 10, 2, 4, 4, 316.87335205078125, 1.1475942134857178
burgers, 10, 2, 4, 5, 54.45043182373047, 1.0004851818084717
burgers, 10, 4, 4, 1, 154.9502716064453, 1.0244117975234985
burgers, 10, 4, 4, 2, 39.771202087402344, 1.0005133152008057
burgers, 10, 4, 4, 3, 620.36572265625, 1.0062527656555176
burgers, 10, 4, 4, 4, 553.6932983398438, 1.0004239082336426
burgers, 10, 4, 4, 5, 623.7976684570312, 1.0154526233673096
burgers, 10, 8, 4, 1, 164.95928955078125, 1.008552074432373
burgers, 10, 8, 4, 2, 136.00338745117188, 1.0035064220428467
burgers, 10, 8, 4, 3, 102.26163482666016, 1.000299096107483
burgers, 10, 8, 4, 4, 178.73062133789062, 1.013416051864624
burgers, 10, 8, 4, 5, 252.2263946533203, 1.0026193857192993
burgers, 10, 16, 4, 1, 203.6719207763672, 1.0316812992095947
burgers, 10, 16, 4, 2, 171.6702423095703, 1.0265274047851562
burgers, 10, 16, 4, 3, 203.06961059570312, 1.037892460823059
burgers, 10, 16, 4, 4, 278.416259765625, 1.0413806438446045
burgers, 10, 16, 4, 5, 229.33023071289062, 1.059328556060791
burgers, 10, 32, 4, 1, 159.0078582763672, 1.065613031387329
burgers, 10, 32, 4, 2, 23.540328979492188, 1.0393686294555664
burgers, 10, 32, 4, 3, 20.789844512939453, 1.0190287828445435
burgers, 10, 32, 4, 4, 183.7726287841797, 1.098829746246338
burgers, 10, 32, 4, 5, 136.37315368652344, 1.1043411493301392
burgers, 10, 64, 4, 1, 71.42220306396484, 1.039422869682312
burgers, 10, 64, 4, 2, 91.94245147705078, 1.0649322271347046
burgers, 10, 64, 4, 3, 11.122057914733887, 0.9994200468063354
burgers, 10, 64, 4, 4, 110.40206909179688, 1.0887737274169922
burgers, 10, 64, 4, 5, 11.872267723083496, 1.0085108280181885
burgers, 20, 2, 1, 1, 4.191946029663086, 0.6632328629493713
burgers, 20, 2, 1, 2, 6.058757305145264, 0.7513235211372375
burgers, 20, 2, 1, 3, 11.205218315124512, 0.985883355140686
burgers, 20, 2, 1, 4, 11.237939834594727, 0.9869266748428345
burgers, 20, 2, 1, 5, 3.831148624420166, 0.6186853051185608
burgers, 20, 4, 1, 1, 4.802119255065918, 0.6666769981384277
burgers, 20, 4, 1, 2, 3.7622010707855225, 0.7057230472564697
burgers, 20, 4, 1, 3, 3.192627429962158, 0.5648919939994812
burgers, 20, 4, 1, 4, 3.761514663696289, 0.7023856043815613
burgers, 20, 4, 1, 5, 4.504065990447998, 0.8295212388038635
burgers, 20, 8, 1, 1, 2.6670823097229004, 0.5728182196617126
burgers, 20, 8, 1, 2, 3.3880064487457275, 0.5882718563079834
burgers, 20, 8, 1, 3, 3.7969703674316406, 0.541906476020813
burgers, 20, 8, 1, 4, 2.498648166656494, 0.5079596042633057
burgers, 20, 8, 1, 5, 2.1092782020568848, 0.4654756784439087
burgers, 20, 16, 1, 1, 1.5048969984054565, 0.4263327121734619
burgers, 20, 16, 1, 2, 1.1766884326934814, 0.4144973158836365
burgers, 20, 16, 1, 3, 1.0724244117736816, 0.4366611838340759
burgers, 20, 16, 1, 4, 0.5542781949043274, 0.44822269678115845
burgers, 20, 16, 1, 5, 2.417017936706543, 0.4875798225402832
burgers, 20, 32, 1, 1, 1.0236717462539673, 0.38892483711242676
burgers, 20, 32, 1, 2, 0.8990647792816162, 0.43138960003852844
burgers, 20, 32, 1, 3, 1.0329766273498535, 0.42693421244621277
burgers, 20, 32, 1, 4, 1.1843620538711548, 0.4043523371219635
burgers, 20, 32, 1, 5, 1.1443557739257812, 0.4300246834754944
burgers, 20, 64, 1, 1, 0.2973247766494751, 0.4604649245738983
burgers, 20, 64, 1, 2, 0.3364982306957245, 0.3941389322280884
burgers, 20, 64, 1, 3, 0.2874577045440674, 0.4123271405696869
burgers, 20, 64, 1, 4, 0.245967298746109, 0.3997047543525696
burgers, 20, 64, 1, 5, 0.3397373557090759, 0.4126090407371521
burgers, 20, 2, 2, 1, 80.61080932617188, 0.9998452067375183
burgers, 20, 2, 2, 2, 54.50648498535156, 1.0150913000106812
burgers, 20, 2, 2, 3, 92.77545166015625, 1.0031431913375854
burgers, 20, 2, 2, 4, 25.327417373657227, 1.0162707567214966
burgers, 20, 2, 2, 5, 178.07652282714844, 0.9999259114265442
burgers, 20, 4, 2, 1, 43.444053649902344, 0.9997983574867249
burgers, 20, 4, 2, 2, 69.3243179321289, 1.0047889947891235
burgers, 20, 4, 2, 3, 19.258323669433594, 1.0058842897415161
burgers, 20, 4, 2, 4, 30.235118865966797, 1.0017732381820679
burgers, 20, 4, 2, 5, 25.54088592529297, 1.0052403211593628
burgers, 20, 8, 2, 1, 16.441347122192383, 0.9996176362037659
burgers, 20, 8, 2, 2, 14.18624496459961, 1.0003769397735596
burgers, 20, 8, 2, 3, 17.483484268188477, 0.9993792176246643
burgers, 20, 8, 2, 4, 23.853076934814453, 1.0005416870117188
burgers, 20, 8, 2, 5, 32.955013275146484, 1.0029220581054688
burgers, 20, 16, 2, 1, 91.0708999633789, 1.1004412174224854
burgers, 20, 16, 2, 2, 188.62779235839844, 1.071634292602539
burgers, 20, 16, 2, 3, 29.873912811279297, 1.0831483602523804
burgers, 20, 16, 2, 4, 62.8373908996582, 1.1232366561889648
burgers, 20, 16, 2, 5, 25.303882598876953, 1.0619728565216064
burgers, 20, 32, 2, 1, 58.516414642333984, 1.1581921577453613
burgers, 20, 32, 2, 2, 65.46929931640625, 1.1826540231704712
burgers, 20, 32, 2, 3, 35.32014083862305, 1.1905593872070312
burgers, 20, 32, 2, 4, 52.510684967041016, 1.1982295513153076
burgers, 20, 32, 2, 5, 34.0195198059082, 1.1599512100219727
burgers, 20, 64, 2, 1, 18.036338806152344, 1.137611985206604
burgers, 20, 64, 2, 2, 18.147953033447266, 1.1418472528457642
burgers, 20, 64, 2, 3, 15.29596996307373, 1.1048521995544434
burgers, 20, 64, 2, 4, 18.961315155029297, 1.1277397871017456
burgers, 20, 64, 2, 5, 16.746435165405273, 1.1377395391464233
burgers, 20, 2, 3, 1, 380672.25, 1.014186978340149
burgers, 20, 2, 3, 2, 672785.375, 1.0468276739120483
burgers, 20, 2, 3, 3, 416083.46875, 1.2043533325195312
burgers, 20, 2, 3, 4, 1465253.625, 1.0156053304672241
burgers, 20, 2, 3, 5, 971614.9375, 1.0765191316604614
burgers, 20, 4, 3, 1, 370916.03125, 1.1425527334213257
burgers, 20, 4, 3, 2, 403921.1875, 1.0480817556381226
burgers, 20, 4, 3, 3, 199673.203125, 1.00755774974823
burgers, 20, 4, 3, 4, 350530.4375, 1.0287953615188599
burgers, 20, 4, 3, 5, 257655.125, 1.0113953351974487
burgers, 20, 8, 3, 1, 188501.421875, 1.0143550634384155
burgers, 20, 8, 3, 2, 211906.953125, 1.0317527055740356
burgers, 20, 8, 3, 3, 130165.6796875, 1.0310084819793701
burgers, 20, 8, 3, 4, 182530.203125, 1.024567723274231
burgers, 20, 8, 3, 5, 263590.84375, 1.064813256263733
burgers, 20, 16, 3, 1, 75749.6796875, 1.1007212400436401
burgers, 20, 16, 3, 2, 86113.015625, 1.1199458837509155
burgers, 20, 16, 3, 3, 92061.8671875, 1.0998141765594482
burgers, 20, 16, 3, 4, 125959.8515625, 1.1024545431137085
burgers, 20, 16, 3, 5, 89996.9296875, 1.100250482559204
burgers, 20, 32, 3, 1, 47577.6328125, 1.156264305114746
burgers, 20, 32, 3, 2, 95013.1640625, 1.17814040184021
burgers, 20, 32, 3, 3, 48324.3359375, 1.136113166809082
burgers, 20, 32, 3, 4, 60391.78125, 1.2111058235168457
burgers, 20, 32, 3, 5, 43602.73828125, 1.1532949209213257
burgers, 20, 64, 3, 1, 40141.1015625, 1.1272871494293213
burgers, 20, 64, 3, 2, 41903.53515625, 1.1457871198654175
burgers, 20, 64, 3, 3, 39712.203125, 1.1104741096496582
burgers, 20, 64, 3, 4, 42742.3671875, 1.1268494129180908
burgers, 20, 64, 3, 5, 35321.9453125, 1.151711344718933
burgers, 20, 2, 4, 1, 3232191488.0, 1.015903115272522
burgers, 20, 2, 4, 2, 4820700160.0, 1.0246914625167847
burgers, 20, 2, 4, 3, 3268405760.0, 1.1101901531219482
burgers, 20, 2, 4, 4, 39546191872.0, 1.013442873954773
burgers, 20, 2, 4, 5, 10557743104.0, 1.0585874319076538
burgers, 20, 4, 4, 1, 3668560128.0, 1.0566434860229492
burgers, 20, 4, 4, 2, 2637300736.0, 1.0331679582595825
burgers, 20, 4, 4, 3, 1499211392.0, 1.073037028312683
burgers, 20, 4, 4, 4, 2032209152.0, 1.0477802753448486
burgers, 20, 4, 4, 5, 1177764864.0, 1.0569120645523071
burgers, 20, 8, 4, 1, 1265532928.0, 1.0752031803131104
burgers, 20, 8, 4, 2, 1668478080.0, 1.0996105670928955
burgers, 20, 8, 4, 3, 621883392.0, 1.0566715002059937
burgers, 20, 8, 4, 4, 1166832256.0, 1.0394539833068848
burgers, 20, 8, 4, 5, 859060992.0, 1.0662966966629028
burgers, 20, 16, 4, 1, 104218184.0, 1.0693774223327637
burgers, 20, 16, 4, 2, 92722464.0, 1.1240342855453491
burgers, 20, 16, 4, 3, 227877616.0, 1.095176100730896
burgers, 20, 16, 4, 4, 392034880.0, 1.1047154664993286
burgers, 20, 16, 4, 5, 90950872.0, 1.0827350616455078
burgers, 20, 32, 4, 1, 21664608.0, 1.0479564666748047
burgers, 20, 32, 4, 2, 26478638.0, 1.0939100980758667
burgers, 20, 32, 4, 3, 48874252.0, 1.1006782054901123
burgers, 20, 32, 4, 4, 23318688.0, 1.162312388420105
burgers, 20, 32, 4, 5, 28060010.0, 1.060063362121582
burgers, 20, 64, 4, 1, 83717960.0, 1.0580341815948486
burgers, 20, 64, 4, 2, 58988092.0, 1.1527332067489624
burgers, 20, 64, 4, 3, 62169192.0, 1.05294668674469
burgers, 20, 64, 4, 4, 81238968.0, 1.0612130165100098
burgers, 20, 64, 4, 5, 36131672.0, 1.141357183456421
helmholtz, 5, 2, 1, 1, 26623.40234375, 4.339300632476807
helmholtz, 5, 2, 1, 2, 26760.984375, 5.246230602264404
helmholtz, 5, 2, 1, 3, 35703.0078125, 2.6168010234832764
helmholtz, 5, 2, 1, 4, 26737.265625, 0.9390882253646851
helmholtz, 5, 2, 1, 5, 22047.693359375, 3.049501895904541
helmholtz, 5, 4, 1, 1, 1768.801513671875, 0.8352721333503723
helmholtz, 5, 4, 1, 2, 3168.135986328125, 2.3618576526641846
helmholtz, 5, 4, 1, 3, 1137.244384765625, 1.5153950452804565
helmholtz, 5, 4, 1, 4, 2359.313720703125, 1.6441810131072998
helmholtz, 5, 4, 1, 5, 955.8218994140625, 1.7945212125778198
helmholtz, 5, 8, 1, 1, 137.09701538085938, 0.34845271706581116
helmholtz, 5, 8, 1, 2, 142.06735229492188, 0.5484963655471802
helmholtz, 5, 8, 1, 3, 85.17837524414062, 0.28220322728157043
helmholtz, 5, 8, 1, 4, 360.8256530761719, 0.9135397672653198
helmholtz, 5, 8, 1, 5, 155.83033752441406, 0.30011996626853943
helmholtz, 5, 16, 1, 1, 41.22785568237305, 0.11930536478757858
helmholtz, 5, 16, 1, 2, 32.34065246582031, 0.11118623614311218
helmholtz, 5, 16, 1, 3, 31.374156951904297, 0.15694673359394073
helmholtz, 5, 16, 1, 4, 42.09682846069336, 0.18002042174339294
helmholtz, 5, 16, 1, 5, 34.12900924682617, 0.16984379291534424
helmholtz, 5, 32, 1, 1, 11.892086029052734, 0.06505925208330154
helmholtz, 5, 32, 1, 2, 13.460515022277832, 0.09586071223020554
helmholtz, 5, 32, 1, 3, 13.8411283493042, 0.07943256944417953
helmholtz, 5, 32, 1, 4, 15.878705024719238, 0.06796303391456604
helmholtz, 5, 32, 1, 5, 13.07122802734375, 0.09006093442440033
helmholtz, 5, 64, 1, 1, 7.752325534820557, 0.04148637875914574
helmholtz, 5, 64, 1, 2, 7.102928161621094, 0.032959017902612686
helmholtz, 5, 64, 1, 3, 6.929691791534424, 0.04396466910839081
helmholtz, 5, 64, 1, 4, 6.132781505584717, 0.03914352506399155
helmholtz, 5, 64, 1, 5, 6.623044013977051, 0.027447575703263283
helmholtz, 5, 2, 2, 1, 8898.04296875, 1.925883173942566
helmholtz, 5, 2, 2, 2, 18148.158203125, 3.2181506156921387
helmholtz, 5, 2, 2, 3, 3708.018310546875, 3.69649338722229
helmholtz, 5, 2, 2, 4, 24406.201171875, 4.894449710845947
helmholtz, 5, 2, 2, 5, 13106.5576171875, 1.7802529335021973
helmholtz, 5, 4, 2, 1, 299.0215759277344, 0.6514435410499573
helmholtz, 5, 4, 2, 2, 198.618408203125, 0.48971065878868103
helmholtz, 5, 4, 2, 3, 298.020263671875, 0.629984438419342
helmholtz, 5, 4, 2, 4, 209.7381591796875, 0.8183826804161072
helmholtz, 5, 4, 2, 5, 106.69851684570312, 0.9496554136276245
